"","Generation","O","Y","B"
"170",169,0.5841,0.1332,0.2827
"171",170,0.579,0.1395,0.2815
"172",171,0.5742,0.1407,0.2851
"173",172,0.566,0.1429,0.2911
"174",173,0.561,0.1456,0.2934
"175",174,0.5544,0.1526,0.293
"176",175,0.547,0.1572,0.2958
"177",176,0.5473,0.1573,0.2954
"178",177,0.5424,0.1592,0.2984
"179",178,0.5328,0.1586,0.3086
"180",179,0.5255,0.1612,0.3133
"181",180,0.5189,0.1614,0.3197
"182",181,0.5158,0.1621,0.3221
"183",182,0.502,0.162,0.336
"184",183,0.5033,0.1596,0.3371
"185",184,0.4959,0.1579,0.3462
"186",185,0.4893,0.1614,0.3493
"187",186,0.4768,0.1636,0.3596
"188",187,0.4623,0.1663,0.3714
"189",188,0.4557,0.1718,0.3725
"190",189,0.4525,0.1717,0.3758
"191",190,0.4471,0.1705,0.3824
"192",191,0.4408,0.1724,0.3868
"193",192,0.4282,0.1775,0.3943
"194",193,0.4175,0.1798,0.4027
"195",194,0.405,0.1845,0.4105
"196",195,0.4004,0.1877,0.4119
"197",196,0.3929,0.189,0.4181
"198",197,0.3904,0.1886,0.421
"199",198,0.3807,0.1892,0.4301
"200",199,0.3687,0.195,0.4363
"201",200,0.358,0.2031,0.4389
