"","Generation","O","Y","B"
"136",135,0.592,0.1932,0.2148
"137",136,0.5848,0.1927,0.2225
"138",137,0.5746,0.195,0.2304
"139",138,0.5688,0.1983,0.2329
"140",139,0.5664,0.1932,0.2404
"141",140,0.5602,0.1945,0.2453
"142",141,0.5517,0.1956,0.2527
"143",142,0.5438,0.1981,0.2581
"144",143,0.5294,0.2025,0.2681
"145",144,0.5308,0.202,0.2672
"146",145,0.5201,0.2034,0.2765
"147",146,0.5086,0.2072,0.2842
"148",147,0.4997,0.2053,0.295
"149",148,0.4959,0.209,0.2951
"150",149,0.4892,0.2086,0.3022
"151",150,0.4815,0.2125,0.306
"152",151,0.4708,0.212,0.3172
"153",152,0.4688,0.2112,0.32
"154",153,0.4565,0.214,0.3295
"155",154,0.4529,0.2143,0.3328
"156",155,0.4507,0.2187,0.3306
"157",156,0.4446,0.217,0.3384
"158",157,0.4397,0.2206,0.3397
"159",158,0.4358,0.2249,0.3393
"160",159,0.4284,0.2285,0.3431
"161",160,0.4217,0.2328,0.3455
"162",161,0.4111,0.2385,0.3504
"163",162,0.3984,0.2428,0.3588
"164",163,0.3986,0.2449,0.3565
"165",164,0.3871,0.2498,0.3631
"166",165,0.3743,0.2494,0.3763
"167",166,0.3603,0.2553,0.3844
"168",167,0.3556,0.2636,0.3808
"169",168,0.3434,0.2657,0.3909
"170",169,0.3315,0.2747,0.3938
"171",170,0.3217,0.2777,0.4006
"172",171,0.3143,0.2824,0.4033
"173",172,0.3046,0.291,0.4044
"174",173,0.2923,0.2968,0.4109
"175",174,0.2868,0.3007,0.4125
"176",175,0.2811,0.3067,0.4122
"177",176,0.2727,0.3109,0.4164
"178",177,0.2656,0.3179,0.4165
"179",178,0.2589,0.3247,0.4164
"180",179,0.2561,0.3273,0.4166
"181",180,0.2459,0.3357,0.4184
"182",181,0.2443,0.3396,0.4161
"183",182,0.2411,0.3447,0.4142
"184",183,0.2347,0.3499,0.4154
"185",184,0.2268,0.3528,0.4204
"186",185,0.2254,0.3573,0.4173
"187",186,0.2238,0.3582,0.418
"188",187,0.2206,0.3595,0.4199
"189",188,0.2188,0.3644,0.4168
"190",189,0.2097,0.3669,0.4234
"191",190,0.1983,0.3704,0.4313
"192",191,0.196,0.3732,0.4308
"193",192,0.1934,0.3724,0.4342
"194",193,0.1911,0.3742,0.4347
"195",194,0.1856,0.3761,0.4383
"196",195,0.1801,0.3828,0.4371
"197",196,0.1718,0.3899,0.4383
"198",197,0.1718,0.3887,0.4395
"199",198,0.1667,0.3977,0.4356
"200",199,0.1674,0.4002,0.4324
"201",200,0.1657,0.4043,0.43
