"","Generation","O","Y","B"
"96",95,0.9576,0.0357,0.0067
"97",96,0.9585,0.034,0.0075
"98",97,0.964,0.0283,0.0077
"99",98,0.9679,0.025,0.0071
"100",99,0.9707,0.0215,0.0078
"101",100,0.9713,0.0202,0.0085
"102",101,0.9738,0.0175,0.0087
"103",102,0.9733,0.0169,0.0098
"104",103,0.9723,0.0164,0.0113
"105",104,0.9749,0.0146,0.0105
"106",105,0.9766,0.0127,0.0107
"107",106,0.9796,0.0117,0.0087
"108",107,0.9801,0.0118,0.0081
"109",108,0.9811,0.0096,0.0093
"110",109,0.9829,0.0072,0.0099
"111",110,0.9839,0.0065,0.0096
"112",111,0.9833,0.0058,0.0109
"113",112,0.9823,0.0058,0.0119
"114",113,0.9818,0.0058,0.0124
"115",114,0.9819,0.0067,0.0114
"116",115,0.9829,0.0065,0.0106
"117",116,0.9857,0.0062,0.0081
"118",117,0.9854,0.0066,0.008
"119",118,0.987,0.006,0.007
"120",119,0.987,0.0061,0.0069
"121",120,0.9882,0.0057,0.0061
"122",121,0.9893,0.0047,0.006
"123",122,0.9904,0.0035,0.0061
"124",123,0.9901,0.003,0.0069
"125",124,0.9912,0.0025,0.0063
"126",125,0.9912,0.0027,0.0061
"127",126,0.9928,0.0018,0.0054
"128",127,0.9925,0.0012,0.0063
"129",128,0.9936,0.001,0.0054
"130",129,0.9939,0.001,0.0051
"131",130,0.9947,6e-04,0.0047
"132",131,0.9957,4e-04,0.0039
"133",132,0.9955,4e-04,0.0041
"134",133,0.9949,3e-04,0.0048
"135",134,0.9953,3e-04,0.0044
"136",135,0.996,3e-04,0.0037
"137",136,0.9954,5e-04,0.0041
"138",137,0.9959,0,0.0041
"139",138,0.9956,0,0.0044
"140",139,0.9946,0,0.0054
"141",140,0.9934,0,0.0066
"142",141,0.9943,0,0.0057
"143",142,0.9946,0,0.0054
"144",143,0.995,0,0.005
"145",144,0.9954,0,0.0046
"146",145,0.9959,0,0.0041
"147",146,0.9948,0,0.0052
"148",147,0.9951,0,0.0049
"149",148,0.9952,0,0.0048
"150",149,0.9952,0,0.0048
"151",150,0.9958,0,0.0042
"152",151,0.9956,0,0.0044
"153",152,0.9954,0,0.0046
"154",153,0.9956,0,0.0044
"155",154,0.9955,0,0.0045
"156",155,0.9962,0,0.0038
"157",156,0.9964,0,0.0036
"158",157,0.9965,0,0.0035
"159",158,0.9959,0,0.0041
"160",159,0.9964,0,0.0036
"161",160,0.9969,0,0.0031
"162",161,0.9965,0,0.0035
"163",162,0.9968,0,0.0032
"164",163,0.9964,0,0.0036
"165",164,0.9962,0,0.0038
"166",165,0.9965,0,0.0035
"167",166,0.9962,0,0.0038
"168",167,0.9967,0,0.0033
"169",168,0.9971,0,0.0029
"170",169,0.9973,0,0.0027
"171",170,0.9975,0,0.0025
"172",171,0.9976,0,0.0024
"173",172,0.9981,0,0.0019
"174",173,0.998,0,0.002
"175",174,0.9985,0,0.0015
"176",175,0.9986,0,0.0014
"177",176,0.9982,0,0.0018
"178",177,0.9978,0,0.0022
"179",178,0.9982,0,0.0018
"180",179,0.9986,0,0.0014
"181",180,0.9992,0,8e-04
"182",181,0.9992,0,8e-04
"183",182,0.999,0,0.001
"184",183,0.9991,0,9e-04
"185",184,0.9994,0,6e-04
"186",185,0.9995,0,5e-04
"187",186,0.9994,0,6e-04
"188",187,0.9992,0,8e-04
"189",188,0.9991,0,9e-04
"190",189,0.9993,0,7e-04
"191",190,0.9995,0,5e-04
"192",191,0.9994,0,6e-04
"193",192,0.9993,0,7e-04
"194",193,0.9993,0,7e-04
"195",194,0.999,0,0.001
"196",195,0.9993,0,7e-04
"197",196,0.9994,0,6e-04
"198",197,0.9995,0,5e-04
"199",198,0.9993,0,7e-04
"200",199,0.9995,0,5e-04
"201",200,0.9996,0,4e-04
