"","Generation","strategy","prob","freq_media","freq_sd","raio","divided"
"5402",192,"O",0.5,0.971731,0.0496420494107261,"real",FALSE
"5403",192,"Y",0.5,0.022344,0.04583987792393,"real",FALSE
"5404",193,"B",0.5,0.006051,0.0146780912460123,"real",FALSE
"5405",193,"O",0.5,0.972732,0.0486502211316826,"real",FALSE
"5406",193,"Y",0.5,0.021217,0.0445246318277191,"real",FALSE
"5407",194,"B",0.5,0.006122,0.0147952529924672,"real",FALSE
"5408",194,"O",0.5,0.973763,0.0470565931682911,"real",FALSE
"5409",194,"Y",0.5,0.020115,0.0426665326110583,"real",FALSE
"5410",195,"B",0.5,0.006162,0.0149614304128984,"real",FALSE
"5411",195,"O",0.5,0.974769,0.0458405199765139,"real",FALSE
"5412",195,"Y",0.5,0.019069,0.0411554179086098,"real",FALSE
"5413",196,"B",0.5,0.006121,0.0149016729790906,"real",FALSE
"5414",196,"O",0.5,0.975663,0.0449379362245443,"real",FALSE
"5415",196,"Y",0.5,0.018216,0.0402226649007394,"real",FALSE
"5416",197,"B",0.5,0.006235,0.0152527684190262,"real",FALSE
"5417",197,"O",0.5,0.976524,0.0435899792024347,"real",FALSE
"5418",197,"Y",0.5,0.017241,0.0385253087350551,"real",FALSE
"5419",198,"B",0.5,0.006295,0.0155015435855709,"real",FALSE
"5420",198,"O",0.5,0.977338,0.0422989189154302,"real",FALSE
"5421",198,"Y",0.5,0.016367,0.0368740966127999,"real",FALSE
"5422",199,"B",0.5,0.006326,0.0155727917350821,"real",FALSE
"5423",199,"O",0.5,0.978032,0.0415500109518759,"real",FALSE
"5424",199,"Y",0.5,0.015642,0.0359050098639916,"real",FALSE
"5425",200,"B",0.5,0.006484,0.0158584503809435,"real",FALSE
"5426",200,"O",0.5,0.978749,0.0402881101216192,"real",FALSE
"5427",200,"Y",0.5,0.014767,0.0342200988108781,"real",FALSE
"5428",0,"B",0,0.333302,0.00402055275359551,"real",TRUE
"5429",0,"O",0,0.333422,0.00437960332136659,"real",TRUE
"5430",0,"Y",0,0.333276,0.00472925816891855,"real",TRUE
"5431",1,"B",0,0.31557,0.00673505078606755,"real",TRUE
"5432",1,"O",0,0.336252,0.00813002267443755,"real",TRUE
"5433",1,"Y",0,0.348178,0.00785503222865007,"real",TRUE
"5434",2,"B",0,0.298133,0.00864736843253951,"real",TRUE
"5435",2,"O",0,0.336203,0.0113857473814565,"real",TRUE
"5436",2,"Y",0,0.365664,0.0106239630034649,"real",TRUE
"5437",3,"B",0,0.281103,0.0103299745763228,"real",TRUE
"5438",3,"O",0,0.334023,0.0140531951505483,"real",TRUE
"5439",3,"Y",0,0.384874,0.0133067281531342,"real",TRUE
"5440",4,"B",0,0.264028,0.0117827564472389,"real",TRUE
"5441",4,"O",0,0.33085,0.0158579585219803,"real",TRUE
"5442",4,"Y",0,0.405122,0.0161811499010797,"real",TRUE
"5443",5,"B",0,0.247761,0.0124782307004696,"real",TRUE
"5444",5,"O",0,0.327908,0.017420988618458,"real",TRUE
"5445",5,"Y",0,0.424331,0.0177230928224145,"real",TRUE
"5446",6,"B",0,0.231552,0.0136529012715728,"real",TRUE
"5447",6,"O",0,0.327146,0.0180466646516885,"real",TRUE
"5448",6,"Y",0,0.441302,0.0190572554650082,"real",TRUE
"5449",7,"B",0,0.215476,0.0148504063815429,"real",TRUE
"5450",7,"O",0,0.326008,0.0188856510118506,"real",TRUE
"5451",7,"Y",0,0.458516,0.0217640920097784,"real",TRUE
"5452",8,"B",0,0.200445,0.0158877398574428,"real",TRUE
"5453",8,"O",0,0.328397,0.0190288428338656,"real",TRUE
"5454",8,"Y",0,0.471158,0.0229864087203414,"real",TRUE
"5455",9,"B",0,0.187033,0.0167908949292541,"real",TRUE
"5456",9,"O",0,0.33109,0.0193719598462011,"real",TRUE
"5457",9,"Y",0,0.481877,0.0241127145093642,"real",TRUE
"5458",10,"B",0,0.174037,0.0181166013212838,"real",TRUE
"5459",10,"O",0,0.33623,0.0200109035934478,"real",TRUE
"5460",10,"Y",0,0.489733,0.0248859014688878,"real",TRUE
"5461",11,"B",0,0.162523,0.019407734868533,"real",TRUE
"5462",11,"O",0,0.342077,0.0200185664074654,"real",TRUE
"5463",11,"Y",0,0.4954,0.0245854806458173,"real",TRUE
"5464",12,"B",0,0.152095,0.0197739363963289,"real",TRUE
"5465",12,"O",0,0.349472,0.0211167178732249,"real",TRUE
"5466",12,"Y",0,0.498433,0.0247156436576946,"real",TRUE
"5467",13,"B",0,0.142774,0.0199213434093267,"real",TRUE
"5468",13,"O",0,0.357912,0.0210473985532318,"real",TRUE
"5469",13,"Y",0,0.499314,0.0245253363942786,"real",TRUE
"5470",14,"B",0,0.135212,0.02027420752851,"real",TRUE
"5471",14,"O",0,0.367047,0.0220685591745452,"real",TRUE
"5472",14,"Y",0,0.497741,0.0252498668663357,"real",TRUE
"5473",15,"B",0,0.129122,0.0208100868122003,"real",TRUE
"5474",15,"O",0,0.376586,0.0226242607781465,"real",TRUE
"5475",15,"Y",0,0.494292,0.0249979178122798,"real",TRUE
"5476",16,"B",0,0.123927,0.0216666846386872,"real",TRUE
"5477",16,"O",0,0.386453,0.0226170019849643,"real",TRUE
"5478",16,"Y",0,0.48962,0.0244948273244897,"real",TRUE
"5479",17,"B",0,0.119984,0.0225473495945172,"real",TRUE
"5480",17,"O",0,0.396771,0.0230682969077091,"real",TRUE
"5481",17,"Y",0,0.483245,0.0249437726282392,"real",TRUE
"5482",18,"B",0,0.116637,0.0237597897101533,"real",TRUE
"5483",18,"O",0,0.406527,0.0241471534805269,"real",TRUE
"5484",18,"Y",0,0.476836,0.0252800377189336,"real",TRUE
"5485",19,"B",0,0.113911,0.0244956804891447,"real",TRUE
"5486",19,"O",0,0.416116,0.0250272890253738,"real",TRUE
"5487",19,"Y",0,0.469973,0.0251614457960081,"real",TRUE
"5488",20,"B",0,0.111845,0.0252118874278934,"real",TRUE
"5489",20,"O",0,0.425382,0.0266884660140259,"real",TRUE
"5490",20,"Y",0,0.462773,0.0255596741059827,"real",TRUE
"5491",21,"B",0,0.110449,0.0259682381560493,"real",TRUE
"5492",21,"O",0,0.434119,0.0278979912929554,"real",TRUE
"5493",21,"Y",0,0.455432,0.0262175701745716,"real",TRUE
"5494",22,"B",0,0.10947,0.0270965221966125,"real",TRUE
"5495",22,"O",0,0.443467,0.0288763020345736,"real",TRUE
"5496",22,"Y",0,0.447063,0.0267876673531351,"real",TRUE
"5497",23,"B",0,0.108357,0.0275897772570006,"real",TRUE
"5498",23,"O",0,0.45214,0.0294922143466832,"real",TRUE
"5499",23,"Y",0,0.439503,0.0272959591304003,"real",TRUE
"5500",24,"B",0,0.108182,0.0283370634977721,"real",TRUE
"5501",24,"O",0,0.460053,0.0313673782001543,"real",TRUE
"5502",24,"Y",0,0.431765,0.0275281357446478,"real",TRUE
"5503",25,"B",0,0.108508,0.0290286124262587,"real",TRUE
"5504",25,"O",0,0.467929,0.0333693087532041,"real",TRUE
"5505",25,"Y",0,0.423563,0.0277044709041845,"real",TRUE
"5506",26,"B",0,0.108632,0.02921749468999,"real",TRUE
"5507",26,"O",0,0.475051,0.0351599505147834,"real",TRUE
"5508",26,"Y",0,0.416317,0.0289325270624987,"real",TRUE
"5509",27,"B",0,0.109424,0.0295482420813999,"real",TRUE
"5510",27,"O",0,0.481686,0.0365137306953553,"real",TRUE
"5511",27,"Y",0,0.40889,0.0293850112963887,"real",TRUE
"5512",28,"B",0,0.110606,0.0300557422201489,"real",TRUE
"5513",28,"O",0,0.488386,0.037174494406023,"real",TRUE
"5514",28,"Y",0,0.401008,0.0292691366390599,"real",TRUE
"5515",29,"B",0,0.112192,0.0307446856046585,"real",TRUE
"5516",29,"O",0,0.494804,0.0382635040399353,"real",TRUE
"5517",29,"Y",0,0.393004,0.0296772671561683,"real",TRUE
"5518",30,"B",0,0.114335,0.031350847377912,"real",TRUE
"5519",30,"O",0,0.499598,0.0398138902211961,"real",TRUE
"5520",30,"Y",0,0.386067,0.0304859167850045,"real",TRUE
"5521",31,"B",0,0.11642,0.0320653310375155,"real",TRUE
"5522",31,"O",0,0.505042,0.0421794152006244,"real",TRUE
"5523",31,"Y",0,0.378538,0.031236419368255,"real",TRUE
"5524",32,"B",0,0.118737,0.0327020545952005,"real",TRUE
"5525",32,"O",0,0.509907,0.0434172922190729,"real",TRUE
"5526",32,"Y",0,0.371356,0.0323460528558514,"real",TRUE
"5527",33,"B",0,0.122003,0.0330081454746668,"real",TRUE
"5528",33,"O",0,0.512915,0.0442148025284097,"real",TRUE
"5529",33,"Y",0,0.365082,0.0330150207014806,"real",TRUE
"5530",34,"B",0,0.125308,0.0333855762722512,"real",TRUE
"5531",34,"O",0,0.514814,0.0456146441575089,"real",TRUE
"5532",34,"Y",0,0.359878,0.0330684370860362,"real",TRUE
"5533",35,"B",0,0.128427,0.0342224182386489,"real",TRUE
"5534",35,"O",0,0.51766,0.0470305424080131,"real",TRUE
"5535",35,"Y",0,0.353913,0.033421307106199,"real",TRUE
"5536",36,"B",0,0.132107,0.0351473413940615,"real",TRUE
"5537",36,"O",0,0.518762,0.0479072900548971,"real",TRUE
"5538",36,"Y",0,0.349131,0.0336276662643104,"real",TRUE
"5539",37,"B",0,0.135788,0.036098715050301,"real",TRUE
"5540",37,"O",0,0.519945,0.04993768920395,"real",TRUE
"5541",37,"Y",0,0.344267,0.0344341651312011,"real",TRUE
"5542",38,"B",0,0.139477,0.0368392490930173,"real",TRUE
"5543",38,"O",0,0.520802,0.0516973867225355,"real",TRUE
"5544",38,"Y",0,0.339721,0.0355271593220588,"real",TRUE
"5545",39,"B",0,0.143798,0.0373375375879464,"real",TRUE
"5546",39,"O",0,0.520678,0.0531492782052341,"real",TRUE
"5547",39,"Y",0,0.335524,0.0357727200390171,"real",TRUE
"5548",40,"B",0,0.148053,0.0378845627125244,"real",TRUE
"5549",40,"O",0,0.520999,0.0550704369811329,"real",TRUE
"5550",40,"Y",0,0.330948,0.0369589684582098,"real",TRUE
"5551",41,"B",0,0.152579,0.0388476259170871,"real",TRUE
"5552",41,"O",0,0.520927,0.0557898362544015,"real",TRUE
"5553",41,"Y",0,0.326494,0.036427023546324,"real",TRUE
"5554",42,"B",0,0.157396,0.0392867081642613,"real",TRUE
"5555",42,"O",0,0.52028,0.0571767081913252,"real",TRUE
"5556",42,"Y",0,0.322324,0.0372391293066198,"real",TRUE
"5557",43,"B",0,0.162265,0.0395294810709346,"real",TRUE
"5558",43,"O",0,0.518589,0.0575510522506019,"real",TRUE
"5559",43,"Y",0,0.319146,0.0375313482977964,"real",TRUE
"5560",44,"B",0,0.167187,0.0395493571057071,"real",TRUE
"5561",44,"O",0,0.516231,0.0584410480741063,"real",TRUE
"5562",44,"Y",0,0.316582,0.0388966914019715,"real",TRUE
"5563",45,"B",0,0.172209,0.0397900121851825,"real",TRUE
"5564",45,"O",0,0.514099,0.0588874041084022,"real",TRUE
"5565",45,"Y",0,0.313692,0.039976623674393,"real",TRUE
"5566",46,"B",0,0.178366,0.0407723743371772,"real",TRUE
"5567",46,"O",0,0.510181,0.0597902811179343,"real",TRUE
"5568",46,"Y",0,0.311453,0.0412476738370747,"real",TRUE
"5569",47,"B",0,0.183669,0.0414730865511696,"real",TRUE
"5570",47,"O",0,0.506569,0.0601369106222786,"real",TRUE
"5571",47,"Y",0,0.309762,0.0418145878077897,"real",TRUE
"5572",48,"B",0,0.189152,0.042174233313192,"real",TRUE
"5573",48,"O",0,0.502454,0.0614512328944052,"real",TRUE
"5574",48,"Y",0,0.308394,0.0429283636781186,"real",TRUE
"5575",49,"B",0,0.194741,0.0432197885256513,"real",TRUE
"5576",49,"O",0,0.498231,0.0619931157712718,"real",TRUE
"5577",49,"Y",0,0.307028,0.0436469353523998,"real",TRUE
"5578",50,"B",0,0.200216,0.0446155196080802,"real",TRUE
"5579",50,"O",0,0.493682,0.0627300604240748,"real",TRUE
"5580",50,"Y",0,0.306102,0.0441664047562274,"real",TRUE
"5581",51,"B",0,0.206334,0.0455835457199639,"real",TRUE
"5582",51,"O",0,0.488124,0.0635839763182867,"real",TRUE
"5583",51,"Y",0,0.305542,0.044879414596733,"real",TRUE
"5584",52,"B",0,0.212357,0.0461212702195708,"real",TRUE
"5585",52,"O",0,0.48216,0.0642346330324077,"real",TRUE
"5586",52,"Y",0,0.305483,0.0462251736370755,"real",TRUE
"5587",53,"B",0,0.218176,0.0470107082578968,"real",TRUE
"5588",53,"O",0,0.475526,0.0647995676192084,"real",TRUE
"5589",53,"Y",0,0.306298,0.0474830538192311,"real",TRUE
"5590",54,"B",0,0.224389,0.047850066537851,"real",TRUE
"5591",54,"O",0,0.469376,0.0648514185572597,"real",TRUE
"5592",54,"Y",0,0.306235,0.0485603412511099,"real",TRUE
"5593",55,"B",0,0.229917,0.0485682297433625,"real",TRUE
"5594",55,"O",0,0.46346,0.0657026451199461,"real",TRUE
"5595",55,"Y",0,0.306623,0.0494627108910022,"real",TRUE
"5596",56,"B",0,0.235553,0.049781761000218,"real",TRUE
"5597",56,"O",0,0.456467,0.066266085990688,"real",TRUE
"5598",56,"Y",0,0.30798,0.0501257066249092,"real",TRUE
"5599",57,"B",0,0.241381,0.0512251707679147,"real",TRUE
"5600",57,"O",0,0.449208,0.0669410077696185,"real",TRUE
"5601",57,"Y",0,0.309411,0.0504668866233548,"real",TRUE
"5602",58,"B",0,0.246859,0.0518554246891969,"real",TRUE
"5603",58,"O",0,0.442424,0.0670995703970953,"real",TRUE
"5604",58,"Y",0,0.310717,0.0511262945157293,"real",TRUE
"5605",59,"B",0,0.252097,0.0533234488094055,"real",TRUE
"5606",59,"O",0,0.435004,0.0672972374296045,"real",TRUE
"5607",59,"Y",0,0.312899,0.0516767487621489,"real",TRUE
"5608",60,"B",0,0.257214,0.0543080272355959,"real",TRUE
"5609",60,"O",0,0.427591,0.0675626175626669,"real",TRUE
"5610",60,"Y",0,0.315195,0.0518594709018731,"real",TRUE
"5611",61,"B",0,0.262349,0.0552185400993821,"real",TRUE
"5612",61,"O",0,0.420464,0.0672219894277629,"real",TRUE
"5613",61,"Y",0,0.317187,0.0520888899435912,"real",TRUE
"5614",62,"B",0,0.267492,0.0562107716051332,"real",TRUE
"5615",62,"O",0,0.412969,0.0674840642543321,"real",TRUE
"5616",62,"Y",0,0.319539,0.052041385813348,"real",TRUE
"5617",63,"B",0,0.272199,0.0567718337743375,"real",TRUE
"5618",63,"O",0,0.405484,0.0675298283813318,"real",TRUE
"5619",63,"Y",0,0.322317,0.0519910055449571,"real",TRUE
"5620",64,"B",0,0.277022,0.0570986839877358,"real",TRUE
"5621",64,"O",0,0.398403,0.0680110737492451,"real",TRUE
"5622",64,"Y",0,0.324575,0.0520744520912708,"real",TRUE
"5623",65,"B",0,0.281395,0.0573342871220876,"real",TRUE
"5624",65,"O",0,0.391019,0.0686022346942904,"real",TRUE
"5625",65,"Y",0,0.327586,0.051852229859613,"real",TRUE
"5626",66,"B",0,0.285542,0.058179860759371,"real",TRUE
"5627",66,"O",0,0.383341,0.068821622886762,"real",TRUE
"5628",66,"Y",0,0.331117,0.05203989350644,"real",TRUE
"5629",67,"B",0,0.289833,0.0584468264858121,"real",TRUE
"5630",67,"O",0,0.37543,0.0690573842773698,"real",TRUE
"5631",67,"Y",0,0.334737,0.0520213663465855,"real",TRUE
"5632",68,"B",0,0.293798,0.0592613625127594,"real",TRUE
"5633",68,"O",0,0.368232,0.0701080045286549,"real",TRUE
"5634",68,"Y",0,0.33797,0.0525964443626749,"real",TRUE
"5635",69,"B",0,0.297294,0.0598911821640724,"real",TRUE
"5636",69,"O",0,0.360618,0.0707968974096202,"real",TRUE
"5637",69,"Y",0,0.342088,0.0529866598038763,"real",TRUE
"5638",70,"B",0,0.299808,0.0604109273010582,"real",TRUE
"5639",70,"O",0,0.353108,0.071001442125061,"real",TRUE
"5640",70,"Y",0,0.347084,0.0532896482452362,"real",TRUE
"5641",71,"B",0,0.301949,0.0603239562359731,"real",TRUE
"5642",71,"O",0,0.345588,0.0701992751984224,"real",TRUE
"5643",71,"Y",0,0.352463,0.0534672233308133,"real",TRUE
"5644",72,"B",0,0.303733,0.0602361062483258,"real",TRUE
"5645",72,"O",0,0.33904,0.0700500340665675,"real",TRUE
"5646",72,"Y",0,0.357227,0.0541077355044003,"real",TRUE
"5647",73,"B",0,0.305251,0.0602371969631705,"real",TRUE
"5648",73,"O",0,0.33288,0.0705203058370675,"real",TRUE
"5649",73,"Y",0,0.361869,0.0544161883500255,"real",TRUE
"5650",74,"B",0,0.306373,0.0600082752794996,"real",TRUE
"5651",74,"O",0,0.326357,0.0708622796541134,"real",TRUE
"5652",74,"Y",0,0.36727,0.0553811996324319,"real",TRUE
"5653",75,"B",0,0.306908,0.0601088367761834,"real",TRUE
"5654",75,"O",0,0.321294,0.0712463911118637,"real",TRUE
"5655",75,"Y",0,0.371798,0.0567794100894066,"real",TRUE
"5656",76,"B",0,0.306631,0.0597587095972401,"real",TRUE
"5657",76,"O",0,0.316291,0.0709630635107327,"real",TRUE
"5658",76,"Y",0,0.377078,0.0570707970397074,"real",TRUE
"5659",77,"B",0,0.30659,0.0604356482198841,"real",TRUE
"5660",77,"O",0,0.310894,0.0711458976436108,"real",TRUE
"5661",77,"Y",0,0.382516,0.0579620839494024,"real",TRUE
"5662",78,"B",0,0.306272,0.0608573262440584,"real",TRUE
"5663",78,"O",0,0.305602,0.0714057321355799,"real",TRUE
"5664",78,"Y",0,0.388126,0.0593051799396711,"real",TRUE
"5665",79,"B",0,0.305547,0.0609548557159603,"real",TRUE
"5666",79,"O",0,0.300925,0.070916418829464,"real",TRUE
"5667",79,"Y",0,0.393528,0.0603914320633868,"real",TRUE
"5668",80,"B",0,0.304723,0.0615363222869718,"real",TRUE
"5669",80,"O",0,0.296201,0.071350447529264,"real",TRUE
"5670",80,"Y",0,0.399076,0.0618517192627462,"real",TRUE
"5671",81,"B",0,0.303382,0.0621189334659691,"real",TRUE
"5672",81,"O",0,0.291453,0.0706625219696489,"real",TRUE
"5673",81,"Y",0,0.405165,0.0640287993520466,"real",TRUE
"5674",82,"B",0,0.302124,0.0625312158328571,"real",TRUE
"5675",82,"O",0,0.28787,0.0705693175952452,"real",TRUE
"5676",82,"Y",0,0.410006,0.06557734090678,"real",TRUE
"5677",83,"B",0,0.300763,0.0626882017398309,"real",TRUE
"5678",83,"O",0,0.284172,0.0690931359130777,"real",TRUE
"5679",83,"Y",0,0.415065,0.0669855590874826,"real",TRUE
"5680",84,"B",0,0.299313,0.0632634090150224,"real",TRUE
"5681",84,"O",0,0.280451,0.0681991046699132,"real",TRUE
"5682",84,"Y",0,0.420236,0.0685314607691352,"real",TRUE
"5683",85,"B",0,0.297601,0.0639046962359583,"real",TRUE
"5684",85,"O",0,0.277006,0.0671354033865798,"real",TRUE
"5685",85,"Y",0,0.425393,0.0692576878349431,"real",TRUE
"5686",86,"B",0,0.295311,0.0643261605280684,"real",TRUE
"5687",86,"O",0,0.274795,0.0662837295497945,"real",TRUE
"5688",86,"Y",0,0.429894,0.0700501996334548,"real",TRUE
"5689",87,"B",0,0.292849,0.0647498441868567,"real",TRUE
"5690",87,"O",0,0.272358,0.0654013161761731,"real",TRUE
"5691",87,"Y",0,0.434793,0.0709548444470499,"real",TRUE
"5692",88,"B",0,0.290229,0.0649165249463579,"real",TRUE
"5693",88,"O",0,0.270129,0.0646976937359244,"real",TRUE
"5694",88,"Y",0,0.439642,0.072343149983222,"real",TRUE
"5695",89,"B",0,0.28772,0.0656974254988102,"real",TRUE
"5696",89,"O",0,0.268106,0.063137228800495,"real",TRUE
"5697",89,"Y",0,0.444174,0.0732463045849655,"real",TRUE
"5698",90,"B",0,0.284939,0.0662106721767799,"real",TRUE
"5699",90,"O",0,0.266413,0.0619821441459497,"real",TRUE
"5700",90,"Y",0,0.448648,0.0738472029930653,"real",TRUE
"5701",91,"B",0,0.281616,0.0672490827844777,"real",TRUE
"5702",91,"O",0,0.264796,0.0614316026326857,"real",TRUE
"5703",91,"Y",0,0.453588,0.0748328956996045,"real",TRUE
"5704",92,"B",0,0.278759,0.0679823879375899,"real",TRUE
"5705",92,"O",0,0.263306,0.0604765499590502,"real",TRUE
"5706",92,"Y",0,0.457935,0.0752094937793458,"real",TRUE
"5707",93,"B",0,0.275373,0.0684839608959645,"real",TRUE
"5708",93,"O",0,0.263076,0.0593096124186672,"real",TRUE
"5709",93,"Y",0,0.461551,0.0748808285466873,"real",TRUE
"5710",94,"B",0,0.271997,0.0692297761812142,"real",TRUE
"5711",94,"O",0,0.262372,0.0584437294421832,"real",TRUE
"5712",94,"Y",0,0.465631,0.0744307049366976,"real",TRUE
"5713",95,"B",0,0.268512,0.070213169330794,"real",TRUE
"5714",95,"O",0,0.261687,0.0576951106151023,"real",TRUE
"5715",95,"Y",0,0.469801,0.0747264053434631,"real",TRUE
"5716",96,"B",0,0.265452,0.0715526739365815,"real",TRUE
"5717",96,"O",0,0.261501,0.0573982956404129,"real",TRUE
"5718",96,"Y",0,0.473047,0.0749545147662126,"real",TRUE
"5719",97,"B",0,0.261953,0.0721187453111362,"real",TRUE
"5720",97,"O",0,0.261581,0.0575375532969029,"real",TRUE
"5721",97,"Y",0,0.476466,0.0744524106969402,"real",TRUE
"5722",98,"B",0,0.258572,0.0728936226166721,"real",TRUE
"5723",98,"O",0,0.261985,0.0566452372582233,"real",TRUE
"5724",98,"Y",0,0.479443,0.073927746947184,"real",TRUE
"5725",99,"B",0,0.254723,0.073127998831715,"real",TRUE
"5726",99,"O",0,0.262485,0.0554914669479948,"real",TRUE
"5727",99,"Y",0,0.482792,0.0737590079141853,"real",TRUE
"5728",100,"B",0,0.250543,0.0738473189503967,"real",TRUE
"5729",100,"O",0,0.263902,0.0549200152655448,"real",TRUE
"5730",100,"Y",0,0.485555,0.0737176751621559,"real",TRUE
"5731",101,"B",0,0.246423,0.074598117688225,"real",TRUE
"5732",101,"O",0,0.265133,0.0544659842971239,"real",TRUE
"5733",101,"Y",0,0.488444,0.0738433713950677,"real",TRUE
"5734",102,"B",0,0.24224,0.0753700902550243,"real",TRUE
"5735",102,"O",0,0.267277,0.0548030907758482,"real",TRUE
"5736",102,"Y",0,0.490483,0.073575506540059,"real",TRUE
"5737",103,"B",0,0.238284,0.0759199375205967,"real",TRUE
"5738",103,"O",0,0.269215,0.0546424177094253,"real",TRUE
"5739",103,"Y",0,0.492501,0.0732345608854235,"real",TRUE
"5740",104,"B",0,0.234467,0.0765457980755985,"real",TRUE
"5741",104,"O",0,0.270774,0.0544290579330081,"real",TRUE
"5742",104,"Y",0,0.494759,0.0727236975188149,"real",TRUE
"5743",105,"B",0,0.230924,0.0770308886228129,"real",TRUE
"5744",105,"O",0,0.272804,0.0542400666696053,"real",TRUE
"5745",105,"Y",0,0.496272,0.0725861565119115,"real",TRUE
"5746",106,"B",0,0.227747,0.077922772510721,"real",TRUE
"5747",106,"O",0,0.275238,0.0549181848412948,"real",TRUE
"5748",106,"Y",0,0.497015,0.0722910229208959,"real",TRUE
"5749",107,"B",0,0.223895,0.0784026429349924,"real",TRUE
"5750",107,"O",0,0.27708,0.0550701260928172,"real",TRUE
"5751",107,"Y",0,0.499025,0.0718692842259579,"real",TRUE
"5752",108,"B",0,0.220529,0.0786475417109252,"real",TRUE
"5753",108,"O",0,0.279075,0.0555792406834557,"real",TRUE
"5754",108,"Y",0,0.500396,0.071064051233924,"real",TRUE
"5755",109,"B",0,0.216643,0.0790846717388421,"real",TRUE
"5756",109,"O",0,0.281292,0.056767197243023,"real",TRUE
"5757",109,"Y",0,0.502065,0.0703139085268571,"real",TRUE
"5758",110,"B",0,0.213443,0.0787122482928364,"real",TRUE
"5759",110,"O",0,0.283822,0.0579864362057058,"real",TRUE
"5760",110,"Y",0,0.502735,0.0691826383530937,"real",TRUE
"5761",111,"B",0,0.21019,0.0784419588555188,"real",TRUE
"5762",111,"O",0,0.285906,0.0590764746970083,"real",TRUE
"5763",111,"Y",0,0.503904,0.0682947073684737,"real",TRUE
"5764",112,"B",0,0.206816,0.0774215571994772,"real",TRUE
"5765",112,"O",0,0.288418,0.0600782257401199,"real",TRUE
"5766",112,"Y",0,0.504766,0.0665552557251977,"real",TRUE
"5767",113,"B",0,0.204094,0.0763338796063555,"real",TRUE
"5768",113,"O",0,0.291025,0.0607181988510625,"real",TRUE
"5769",113,"Y",0,0.504881,0.0650745628203726,"real",TRUE
"5770",114,"B",0,0.201666,0.075338639153458,"real",TRUE
"5771",114,"O",0,0.293741,0.0617037302131907,"real",TRUE
"5772",114,"Y",0,0.504593,0.0640610334845693,"real",TRUE
"5773",115,"B",0,0.198845,0.074265388671611,"real",TRUE
"5774",115,"O",0,0.297362,0.0628926836168187,"real",TRUE
"5775",115,"Y",0,0.503793,0.0622568502660591,"real",TRUE
"5776",116,"B",0,0.19589,0.0732114351889392,"real",TRUE
"5777",116,"O",0,0.301206,0.0641170627946582,"real",TRUE
"5778",116,"Y",0,0.502904,0.0618759298185416,"real",TRUE
"5779",117,"B",0,0.193598,0.0724615676330452,"real",TRUE
"5780",117,"O",0,0.304407,0.0652668636128517,"real",TRUE
"5781",117,"Y",0,0.501995,0.0615346980626099,"real",TRUE
"5782",118,"B",0,0.191142,0.0715741350212519,"real",TRUE
"5783",118,"O",0,0.308211,0.0663028800127098,"real",TRUE
"5784",118,"Y",0,0.500647,0.0614776718193137,"real",TRUE
"5785",119,"B",0,0.189285,0.0706706122040338,"real",TRUE
"5786",119,"O",0,0.312262,0.0682462309315587,"real",TRUE
"5787",119,"Y",0,0.498453,0.0612351857244434,"real",TRUE
"5788",120,"B",0,0.187523,0.0692865151586388,"real",TRUE
"5789",120,"O",0,0.315263,0.068486574154311,"real",TRUE
"5790",120,"Y",0,0.497214,0.0610459175084169,"real",TRUE
"5791",121,"B",0,0.186006,0.0686344302383389,"real",TRUE
"5792",121,"O",0,0.318774,0.0696893795366412,"real",TRUE
"5793",121,"Y",0,0.49522,0.0614821251842494,"real",TRUE
"5794",122,"B",0,0.18454,0.0681973028881064,"real",TRUE
"5795",122,"O",0,0.322572,0.0712045213069048,"real",TRUE
"5796",122,"Y",0,0.492888,0.0618811834457492,"real",TRUE
"5797",123,"B",0,0.183136,0.0672857265245713,"real",TRUE
"5798",123,"O",0,0.326034,0.0724081197243804,"real",TRUE
"5799",123,"Y",0,0.49083,0.0623973686637635,"real",TRUE
"5800",124,"B",0,0.181972,0.0666029363262066,"real",TRUE
"5801",124,"O",0,0.329589,0.0733594759118453,"real",TRUE
"5802",124,"Y",0,0.488439,0.0638304887332002,"real",TRUE
"5803",125,"B",0,0.180908,0.0659266391797379,"real",TRUE
"5804",125,"O",0,0.332645,0.0739410089397643,"real",TRUE
"5805",125,"Y",0,0.486447,0.0648893859976461,"real",TRUE
"5806",126,"B",0,0.180106,0.065418355037081,"real",TRUE
"5807",126,"O",0,0.335328,0.0746464908888569,"real",TRUE
"5808",126,"Y",0,0.484566,0.0657438589827171,"real",TRUE
"5809",127,"B",0,0.179606,0.0650928502644918,"real",TRUE
"5810",127,"O",0,0.338611,0.0755791242287969,"real",TRUE
"5811",127,"Y",0,0.481783,0.066843804144627,"real",TRUE
"5812",128,"B",0,0.17909,0.064707007879262,"real",TRUE
"5813",128,"O",0,0.341517,0.0764314164807413,"real",TRUE
"5814",128,"Y",0,0.479393,0.0681575481120504,"real",TRUE
"5815",129,"B",0,0.178413,0.0641818969016886,"real",TRUE
"5816",129,"O",0,0.344796,0.0775895779734689,"real",TRUE
"5817",129,"Y",0,0.476791,0.0693198968550877,"real",TRUE
"5818",130,"B",0,0.177994,0.0642236399095561,"real",TRUE
"5819",130,"O",0,0.347137,0.0781324279280978,"real",TRUE
