"","Generation","O","Y","B"
"137",136,0.7704,0.0681,0.1615
"138",137,0.7652,0.0712,0.1636
"139",138,0.7596,0.0728,0.1676
"140",139,0.7524,0.0782,0.1694
"141",140,0.7478,0.0832,0.169
"142",141,0.7458,0.0864,0.1678
"143",142,0.7423,0.0902,0.1675
"144",143,0.7388,0.0938,0.1674
"145",144,0.7351,0.0944,0.1705
"146",145,0.7284,0.0959,0.1757
"147",146,0.723,0.0986,0.1784
"148",147,0.7174,0.1026,0.18
"149",148,0.7106,0.1087,0.1807
"150",149,0.706,0.1126,0.1814
"151",150,0.7003,0.1157,0.184
"152",151,0.6931,0.1211,0.1858
"153",152,0.6947,0.1255,0.1798
"154",153,0.6933,0.128,0.1787
"155",154,0.6914,0.1282,0.1804
"156",155,0.6885,0.1314,0.1801
"157",156,0.6815,0.1341,0.1844
"158",157,0.6742,0.1343,0.1915
"159",158,0.6684,0.1366,0.195
"160",159,0.6632,0.1405,0.1963
"161",160,0.6653,0.1432,0.1915
"162",161,0.6636,0.1424,0.194
"163",162,0.6586,0.1434,0.198
"164",163,0.6523,0.1464,0.2013
"165",164,0.646,0.1521,0.2019
"166",165,0.6408,0.16,0.1992
"167",166,0.6374,0.163,0.1996
"168",167,0.633,0.1687,0.1983
"169",168,0.6272,0.1704,0.2024
"170",169,0.6206,0.1722,0.2072
"171",170,0.6198,0.1727,0.2075
"172",171,0.6104,0.1796,0.21
"173",172,0.6092,0.1796,0.2112
"174",173,0.6012,0.1834,0.2154
"175",174,0.5971,0.1874,0.2155
"176",175,0.5895,0.1863,0.2242
"177",176,0.5851,0.1926,0.2223
"178",177,0.5805,0.1971,0.2224
"179",178,0.5733,0.2011,0.2256
"180",179,0.5672,0.208,0.2248
"181",180,0.5636,0.2113,0.2251
"182",181,0.5569,0.2147,0.2284
"183",182,0.548,0.218,0.234
"184",183,0.5422,0.2231,0.2347
"185",184,0.537,0.2288,0.2342
"186",185,0.5353,0.2316,0.2331
"187",186,0.532,0.2342,0.2338
"188",187,0.5304,0.2355,0.2341
"189",188,0.5247,0.2366,0.2387
"190",189,0.5222,0.2358,0.242
"191",190,0.5162,0.2367,0.2471
"192",191,0.5089,0.242,0.2491
"193",192,0.5016,0.2461,0.2523
"194",193,0.4892,0.2501,0.2607
"195",194,0.4854,0.253,0.2616
"196",195,0.477,0.2599,0.2631
"197",196,0.4699,0.2633,0.2668
"198",197,0.4606,0.2685,0.2709
"199",198,0.4559,0.2736,0.2705
"200",199,0.4513,0.2785,0.2702
"201",200,0.4445,0.285,0.2705
