"","Generation","strategy","prob","freq_media","freq_sd"
"208",69,"B",0.25,0.0120350877192982,0.00964232654253538
"209",69,"O",0.25,0.628308771929825,0.0611432605814929
"210",69,"Y",0.25,0.359656140350877,0.0579934356431332
"211",70,"B",0.25,0.0127333333333333,0.0103428086357715
"212",70,"O",0.25,0.644249122807018,0.0604633127335642
"213",70,"Y",0.25,0.343017543859649,0.0568116817803944
"214",71,"B",0.25,0.0134017543859649,0.0110967094741136
"215",71,"O",0.25,0.660822807017544,0.0597987458586354
"216",71,"Y",0.25,0.325775438596491,0.0556100590871759
"217",72,"B",0.25,0.0141842105263158,0.0119182301759244
"218",72,"O",0.25,0.67588947368421,0.0595674068484319
"219",72,"Y",0.25,0.309926315789474,0.054754838423897
"220",73,"B",0.25,0.0148368421052632,0.0124214910477617
"221",73,"O",0.25,0.690514035087719,0.0599676592559823
"222",73,"Y",0.25,0.294649122807018,0.0547631984183038
"223",74,"B",0.25,0.0154,0.0129113322318032
"224",74,"O",0.25,0.704763157894737,0.0587153321166108
"225",74,"Y",0.25,0.279836842105263,0.0529552021981752
"226",75,"B",0.25,0.0162491228070175,0.0134396949743105
"227",75,"O",0.25,0.717554385964912,0.0578032162667177
"228",75,"Y",0.25,0.26619649122807,0.0516607890989464
"229",76,"B",0.25,0.0168666666666667,0.0140049396047728
"230",76,"O",0.25,0.729591228070175,0.057308660778722
"231",76,"Y",0.25,0.253542105263158,0.0506160616354999
"232",77,"B",0.25,0.0176438596491228,0.0145150416753481
"233",77,"O",0.25,0.741287719298246,0.057158398552292
"234",77,"Y",0.25,0.241068421052632,0.0497641658148524
"235",78,"B",0.25,0.0183859649122807,0.0152052439097796
"236",78,"O",0.25,0.751882456140351,0.057173024117295
"237",78,"Y",0.25,0.229731578947368,0.049177681341288
"238",79,"B",0.25,0.0192017543859649,0.0158525402564212
"239",79,"O",0.25,0.762733333333333,0.0563775168374939
"240",79,"Y",0.25,0.218064912280702,0.0476641130772261
"241",80,"B",0.25,0.020140350877193,0.0166045912287742
"242",80,"O",0.25,0.773049122807018,0.0562537018553542
"243",80,"Y",0.25,0.206810526315789,0.0469303118776376
"244",81,"B",0.25,0.0209736842105263,0.0173856213816782
"245",81,"O",0.25,0.782785964912281,0.0569548205616788
"246",81,"Y",0.25,0.196240350877193,0.0468273495316615
"247",82,"B",0.25,0.0221210526315789,0.0184806920174437
"248",82,"O",0.25,0.791582456140351,0.0573367032873329
"249",82,"Y",0.25,0.18629649122807,0.0461410955846779
"250",83,"B",0.25,0.0231385964912281,0.0192040151529566
"251",83,"O",0.25,0.800054385964912,0.0571427662906546
"252",83,"Y",0.25,0.17680701754386,0.0449270355276559
"253",84,"B",0.25,0.0242631578947368,0.0196972136497503
"254",84,"O",0.25,0.808038596491228,0.0567860041684882
"255",84,"Y",0.25,0.167698245614035,0.044076801848057
"256",85,"B",0.25,0.0251122807017544,0.0203573176574301
"257",85,"O",0.25,0.816631578947368,0.0569094398329949
"258",85,"Y",0.25,0.158256140350877,0.0432745471939002
"259",86,"B",0.25,0.0263543859649123,0.0212555880902566
"260",86,"O",0.25,0.822864912280702,0.0571198692326311
"261",86,"Y",0.25,0.150780701754386,0.0422989886682399
"262",87,"B",0.25,0.0273736842105263,0.0220258089385724
"263",87,"O",0.25,0.829661403508772,0.057666726462078
"264",87,"Y",0.25,0.142964912280702,0.0415986499232679
"265",88,"B",0.25,0.0285210526315789,0.0229394212845961
"266",88,"O",0.25,0.835817543859649,0.0576270866458493
"267",88,"Y",0.25,0.135661403508772,0.04050153768856
"268",89,"B",0.25,0.0297982456140351,0.0237819220900191
"269",89,"O",0.25,0.841754385964912,0.0576976914312109
"270",89,"Y",0.25,0.128447368421053,0.0394148816405281
"271",90,"B",0.25,0.0310140350877193,0.0248865456952467
"272",90,"O",0.25,0.84721052631579,0.058846306123332
