"","Generation","O","Y","B"
"77",76,0.814,0.1808,0.0052
"78",77,0.8245,0.1695,0.006
"79",78,0.8365,0.1566,0.0069
"80",79,0.8445,0.1483,0.0072
"81",80,0.8536,0.1379,0.0085
"82",81,0.8638,0.1279,0.0083
"83",82,0.8717,0.1188,0.0095
"84",83,0.881,0.1089,0.0101
"85",84,0.8881,0.1011,0.0108
"86",85,0.8914,0.0971,0.0115
"87",86,0.8985,0.0897,0.0118
"88",87,0.9054,0.0808,0.0138
"89",88,0.9142,0.0732,0.0126
"90",89,0.9182,0.0703,0.0115
"91",90,0.9216,0.0663,0.0121
"92",91,0.9259,0.06,0.0141
"93",92,0.9315,0.0528,0.0157
"94",93,0.9386,0.0468,0.0146
"95",94,0.9416,0.0443,0.0141
"96",95,0.9467,0.0395,0.0138
"97",96,0.9479,0.0376,0.0145
"98",97,0.952,0.0335,0.0145
"99",98,0.9553,0.0305,0.0142
"100",99,0.9616,0.0261,0.0123
"101",100,0.9675,0.0221,0.0104
"102",101,0.9702,0.0186,0.0112
"103",102,0.9726,0.0164,0.011
"104",103,0.976,0.013,0.011
"105",104,0.9768,0.0109,0.0123
"106",105,0.9783,0.0102,0.0115
"107",106,0.9821,0.0081,0.0098
"108",107,0.9846,0.0073,0.0081
"109",108,0.9838,0.007,0.0092
"110",109,0.9842,0.006,0.0098
"111",110,0.9849,0.0062,0.0089
"112",111,0.9866,0.0039,0.0095
"113",112,0.9853,0.0035,0.0112
"114",113,0.9874,0.0021,0.0105
"115",114,0.9885,0.0016,0.0099
"116",115,0.9887,0.0013,0.01
"117",116,0.989,0.001,0.01
"118",117,0.9869,8e-04,0.0123
"119",118,0.9867,0.0013,0.012
"120",119,0.9865,0.0011,0.0124
"121",120,0.988,9e-04,0.0111
"122",121,0.9869,0.0011,0.012
"123",122,0.9862,0.001,0.0128
"124",123,0.9863,0.001,0.0127
"125",124,0.9858,9e-04,0.0133
"126",125,0.9846,0.001,0.0144
"127",126,0.9836,9e-04,0.0155
"128",127,0.9848,1e-04,0.0151
"129",128,0.9829,1e-04,0.017
"130",129,0.9833,0,0.0167
"131",130,0.9831,0,0.0169
"132",131,0.9829,0,0.0171
"133",132,0.9825,0,0.0175
"134",133,0.9813,0,0.0187
"135",134,0.9811,0,0.0189
"136",135,0.9806,0,0.0194
"137",136,0.9796,0,0.0204
"138",137,0.9778,0,0.0222
"139",138,0.9759,0,0.0241
"140",139,0.9734,0,0.0266
"141",140,0.9703,0,0.0297
"142",141,0.9707,0,0.0293
"143",142,0.9707,0,0.0293
"144",143,0.9674,0,0.0326
"145",144,0.9641,0,0.0359
"146",145,0.9619,0,0.0381
"147",146,0.9603,0,0.0397
"148",147,0.9571,0,0.0429
"149",148,0.9559,0,0.0441
"150",149,0.9541,0,0.0459
"151",150,0.9515,0,0.0485
"152",151,0.9485,0,0.0515
"153",152,0.9461,0,0.0539
"154",153,0.9438,0,0.0562
"155",154,0.9416,0,0.0584
"156",155,0.9394,0,0.0606
"157",156,0.9382,0,0.0618
"158",157,0.9371,0,0.0629
"159",158,0.9344,0,0.0656
"160",159,0.9332,0,0.0668
"161",160,0.933,0,0.067
"162",161,0.9304,0,0.0696
"163",162,0.929,0,0.071
"164",163,0.9289,0,0.0711
"165",164,0.9271,0,0.0729
"166",165,0.9249,0,0.0751
"167",166,0.9242,0,0.0758
"168",167,0.9223,0,0.0777
"169",168,0.9208,0,0.0792
"170",169,0.9198,0,0.0802
"171",170,0.918,0,0.082
"172",171,0.9159,0,0.0841
"173",172,0.9152,0,0.0848
"174",173,0.9119,0,0.0881
"175",174,0.9103,0,0.0897
"176",175,0.9094,0,0.0906
"177",176,0.9053,0,0.0947
"178",177,0.9066,0,0.0934
"179",178,0.903,0,0.097
"180",179,0.8993,0,0.1007
"181",180,0.894,0,0.106
"182",181,0.8901,0,0.1099
"183",182,0.8851,0,0.1149
"184",183,0.8808,0,0.1192
"185",184,0.8738,0,0.1262
"186",185,0.8716,0,0.1284
"187",186,0.8662,0,0.1338
"188",187,0.8636,0,0.1364
"189",188,0.8564,0,0.1436
"190",189,0.85,0,0.15
"191",190,0.8445,0,0.1555
"192",191,0.8387,0,0.1613
"193",192,0.833,0,0.167
"194",193,0.8264,0,0.1736
"195",194,0.8252,0,0.1748
"196",195,0.8182,0,0.1818
"197",196,0.8163,0,0.1837
"198",197,0.8086,0,0.1914
"199",198,0.8066,0,0.1934
"200",199,0.8021,0,0.1979
"201",200,0.7969,0,0.2031
