"","sim","Generation","strategy","freq","prob","freq_0_O","freq_0_Y","freq_0_B","neighbors","devide"
"5872","10",148,"O",0.8081,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5873","10",148,"Y",0.0552,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5874","10",148,"B",0.1367,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5875","10",149,"O",0.8011,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5876","10",149,"Y",0.0588,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5877","10",149,"B",0.1401,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5878","10",150,"O",0.7975,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5879","10",150,"Y",0.0582,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5880","10",150,"B",0.1443,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5881","10",151,"O",0.7913,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5882","10",151,"Y",0.0584,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5883","10",151,"B",0.1503,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5884","10",152,"O",0.7863,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5885","10",152,"Y",0.0622,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5886","10",152,"B",0.1515,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5887","10",153,"O",0.7867,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5888","10",153,"Y",0.0622,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5889","10",153,"B",0.1511,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5890","10",154,"O",0.7798,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5891","10",154,"Y",0.0615,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5892","10",154,"B",0.1587,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5893","10",155,"O",0.784,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5894","10",155,"Y",0.0621,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5895","10",155,"B",0.1539,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5896","10",156,"O",0.7764,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5897","10",156,"Y",0.0648,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5898","10",156,"B",0.1588,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5899","10",157,"O",0.775,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5900","10",157,"Y",0.0664,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5901","10",157,"B",0.1586,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5902","10",158,"O",0.7671,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5903","10",158,"Y",0.0683,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5904","10",158,"B",0.1646,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5905","10",159,"O",0.7627,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5906","10",159,"Y",0.0677,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5907","10",159,"B",0.1696,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5908","10",160,"O",0.7573,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5909","10",160,"Y",0.0687,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5910","10",160,"B",0.174,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5911","10",161,"O",0.7473,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5912","10",161,"Y",0.0675,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5913","10",161,"B",0.1852,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5914","10",162,"O",0.7403,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5915","10",162,"Y",0.0702,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5916","10",162,"B",0.1895,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5917","10",163,"O",0.737,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5918","10",163,"Y",0.0713,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5919","10",163,"B",0.1917,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5920","10",164,"O",0.7315,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5921","10",164,"Y",0.0733,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5922","10",164,"B",0.1952,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5923","10",165,"O",0.7218,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5924","10",165,"Y",0.0767,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5925","10",165,"B",0.2015,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5926","10",166,"O",0.7153,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5927","10",166,"Y",0.0782,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5928","10",166,"B",0.2065,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5929","10",167,"O",0.7125,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5930","10",167,"Y",0.0818,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5931","10",167,"B",0.2057,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5932","10",168,"O",0.7085,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5933","10",168,"Y",0.0817,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5934","10",168,"B",0.2098,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5935","10",169,"O",0.7082,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5936","10",169,"Y",0.087,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5937","10",169,"B",0.2048,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5938","10",170,"O",0.7065,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5939","10",170,"Y",0.0887,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5940","10",170,"B",0.2048,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5941","10",171,"O",0.7007,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5942","10",171,"Y",0.0896,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5943","10",171,"B",0.2097,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5944","10",172,"O",0.6971,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5945","10",172,"Y",0.0883,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5946","10",172,"B",0.2146,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5947","10",173,"O",0.6951,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5948","10",173,"Y",0.0878,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5949","10",173,"B",0.2171,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5950","10",174,"O",0.6904,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5951","10",174,"Y",0.0888,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5952","10",174,"B",0.2208,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5953","10",175,"O",0.6852,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5954","10",175,"Y",0.0892,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5955","10",175,"B",0.2256,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5956","10",176,"O",0.678,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5957","10",176,"Y",0.088,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5958","10",176,"B",0.234,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5959","10",177,"O",0.6726,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5960","10",177,"Y",0.0891,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5961","10",177,"B",0.2383,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5962","10",178,"O",0.6691,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5963","10",178,"Y",0.0889,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5964","10",178,"B",0.242,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5965","10",179,"O",0.6699,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5966","10",179,"Y",0.089,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5967","10",179,"B",0.2411,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5968","10",180,"O",0.6644,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5969","10",180,"Y",0.0863,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5970","10",180,"B",0.2493,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5971","10",181,"O",0.6569,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5972","10",181,"Y",0.0921,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5973","10",181,"B",0.251,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5974","10",182,"O",0.644,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5975","10",182,"Y",0.0947,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5976","10",182,"B",0.2613,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5977","10",183,"O",0.6361,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5978","10",183,"Y",0.0962,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5979","10",183,"B",0.2677,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5980","10",184,"O",0.6262,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5981","10",184,"Y",0.0974,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5982","10",184,"B",0.2764,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5983","10",185,"O",0.6131,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5984","10",185,"Y",0.0995,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5985","10",185,"B",0.2874,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5986","10",186,"O",0.6059,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5987","10",186,"Y",0.0985,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5988","10",186,"B",0.2956,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5989","10",187,"O",0.5967,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5990","10",187,"Y",0.102,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5991","10",187,"B",0.3013,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5992","10",188,"O",0.5849,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5993","10",188,"Y",0.1017,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5994","10",188,"B",0.3134,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5995","10",189,"O",0.5755,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5996","10",189,"Y",0.1007,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5997","10",189,"B",0.3238,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5998","10",190,"O",0.5702,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"5999","10",190,"Y",0.1023,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6000","10",190,"B",0.3275,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6001","10",191,"O",0.5606,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6002","10",191,"Y",0.1013,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6003","10",191,"B",0.3381,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6004","10",192,"O",0.5507,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6005","10",192,"Y",0.1009,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6006","10",192,"B",0.3484,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6007","10",193,"O",0.5425,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6008","10",193,"Y",0.1016,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6009","10",193,"B",0.3559,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6010","10",194,"O",0.5372,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6011","10",194,"Y",0.102,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6012","10",194,"B",0.3608,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6013","10",195,"O",0.53,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6014","10",195,"Y",0.1041,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6015","10",195,"B",0.3659,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6016","10",196,"O",0.524,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6017","10",196,"Y",0.1064,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6018","10",196,"B",0.3696,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6019","10",197,"O",0.5161,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6020","10",197,"Y",0.1084,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6021","10",197,"B",0.3755,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6022","10",198,"O",0.5059,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6023","10",198,"Y",0.1113,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6024","10",198,"B",0.3828,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6025","10",199,"O",0.4936,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6026","10",199,"Y",0.1135,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6027","10",199,"B",0.3929,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6028","10",200,"O",0.4845,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6029","10",200,"Y",0.1138,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6030","10",200,"B",0.4017,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6031","11",0,"O",0.3364,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6032","11",0,"Y",0.3295,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6033","11",0,"B",0.3341,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6034","11",1,"O",0.3312,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6035","11",1,"Y",0.3319,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6036","11",1,"B",0.3369,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6037","11",2,"O",0.3238,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6038","11",2,"Y",0.3336,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6039","11",2,"B",0.3426,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6040","11",3,"O",0.302,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6041","11",3,"Y",0.3407,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6042","11",3,"B",0.3573,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6043","11",4,"O",0.2807,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6044","11",4,"Y",0.3444,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6045","11",4,"B",0.3749,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6046","11",5,"O",0.2625,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6047","11",5,"Y",0.3482,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6048","11",5,"B",0.3893,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6049","11",6,"O",0.2483,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6050","11",6,"Y",0.3613,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6051","11",6,"B",0.3904,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6052","11",7,"O",0.2284,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6053","11",7,"Y",0.373,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6054","11",7,"B",0.3986,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6055","11",8,"O",0.2103,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6056","11",8,"Y",0.392,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6057","11",8,"B",0.3977,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6058","11",9,"O",0.1926,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6059","11",9,"Y",0.4122,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6060","11",9,"B",0.3952,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6061","11",10,"O",0.1746,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6062","11",10,"Y",0.4349,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6063","11",10,"B",0.3905,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6064","11",11,"O",0.1629,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6065","11",11,"Y",0.4601,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6066","11",11,"B",0.377,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6067","11",12,"O",0.1491,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6068","11",12,"Y",0.4857,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6069","11",12,"B",0.3652,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6070","11",13,"O",0.1302,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6071","11",13,"Y",0.5119,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6072","11",13,"B",0.3579,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6073","11",14,"O",0.1165,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6074","11",14,"Y",0.5369,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6075","11",14,"B",0.3466,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6076","11",15,"O",0.1061,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6077","11",15,"Y",0.5687,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6078","11",15,"B",0.3252,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6079","11",16,"O",0.0976,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6080","11",16,"Y",0.5868,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6081","11",16,"B",0.3156,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6082","11",17,"O",0.0884,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6083","11",17,"Y",0.6122,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6084","11",17,"B",0.2994,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6085","11",18,"O",0.081,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6086","11",18,"Y",0.643,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6087","11",18,"B",0.276,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6088","11",19,"O",0.0734,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6089","11",19,"Y",0.6742,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6090","11",19,"B",0.2524,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6091","11",20,"O",0.0687,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6092","11",20,"Y",0.7006,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6093","11",20,"B",0.2307,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6094","11",21,"O",0.0667,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6095","11",21,"Y",0.7274,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6096","11",21,"B",0.2059,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6097","11",22,"O",0.0616,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6098","11",22,"Y",0.7515,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6099","11",22,"B",0.1869,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6100","11",23,"O",0.0616,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6101","11",23,"Y",0.7698,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6102","11",23,"B",0.1686,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6103","11",24,"O",0.0609,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6104","11",24,"Y",0.7831,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6105","11",24,"B",0.156,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6106","11",25,"O",0.0612,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6107","11",25,"Y",0.799,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6108","11",25,"B",0.1398,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6109","11",26,"O",0.0598,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6110","11",26,"Y",0.8157,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6111","11",26,"B",0.1245,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6112","11",27,"O",0.0584,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6113","11",27,"Y",0.8267,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6114","11",27,"B",0.1149,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6115","11",28,"O",0.0559,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6116","11",28,"Y",0.84,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6117","11",28,"B",0.1041,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6118","11",29,"O",0.0574,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
"6119","11",29,"Y",0.8501,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"TRUE","FALSE"
