"","Generation","O","Y","B"
"164",163,0.7822,0.099,0.1188
"165",164,0.7801,0.1031,0.1168
"166",165,0.7798,0.1022,0.118
"167",166,0.7749,0.1053,0.1198
"168",167,0.7774,0.1055,0.1171
"169",168,0.7731,0.1051,0.1218
"170",169,0.7724,0.1011,0.1265
"171",170,0.7713,0.1014,0.1273
"172",171,0.7675,0.1049,0.1276
"173",172,0.7658,0.1075,0.1267
"174",173,0.7635,0.1099,0.1266
"175",174,0.7592,0.1121,0.1287
"176",175,0.7556,0.1176,0.1268
"177",176,0.7557,0.1182,0.1261
"178",177,0.7504,0.1221,0.1275
"179",178,0.7459,0.1241,0.13
"180",179,0.7449,0.1229,0.1322
"181",180,0.7401,0.1248,0.1351
"182",181,0.7365,0.1257,0.1378
"183",182,0.734,0.1271,0.1389
"184",183,0.7319,0.1291,0.139
"185",184,0.7281,0.1307,0.1412
"186",185,0.725,0.1323,0.1427
"187",186,0.7221,0.134,0.1439
"188",187,0.711,0.1372,0.1518
"189",188,0.7042,0.1414,0.1544
"190",189,0.7001,0.1397,0.1602
"191",190,0.6994,0.1429,0.1577
"192",191,0.699,0.144,0.157
"193",192,0.6946,0.1421,0.1633
"194",193,0.6912,0.144,0.1648
"195",194,0.6926,0.1439,0.1635
"196",195,0.6873,0.1475,0.1652
"197",196,0.6827,0.1514,0.1659
"198",197,0.6768,0.1555,0.1677
"199",198,0.6711,0.1607,0.1682
"200",199,0.6612,0.1655,0.1733
"201",200,0.6554,0.1671,0.1775
