"","Generation","O","Y","B"
"77",76,0.7288,0.256,0.0152
"78",77,0.7393,0.2428,0.0179
"79",78,0.7451,0.2355,0.0194
"80",79,0.7516,0.2279,0.0205
"81",80,0.7583,0.2219,0.0198
"82",81,0.7718,0.2054,0.0228
"83",82,0.7832,0.1912,0.0256
"84",83,0.7863,0.1856,0.0281
"85",84,0.7955,0.174,0.0305
"86",85,0.8073,0.1596,0.0331
"87",86,0.8114,0.1526,0.036
"88",87,0.81,0.1535,0.0365
"89",88,0.8184,0.1427,0.0389
"90",89,0.8246,0.1346,0.0408
"91",90,0.8289,0.1309,0.0402
"92",91,0.8326,0.1247,0.0427
"93",92,0.8376,0.1178,0.0446
"94",93,0.8377,0.1142,0.0481
"95",94,0.8391,0.1066,0.0543
"96",95,0.8467,0.0979,0.0554
"97",96,0.8457,0.0935,0.0608
"98",97,0.8428,0.0922,0.065
"99",98,0.8391,0.0908,0.0701
"100",99,0.8354,0.0911,0.0735
"101",100,0.8376,0.0882,0.0742
"102",101,0.8406,0.0819,0.0775
"103",102,0.834,0.0831,0.0829
"104",103,0.8334,0.0823,0.0843
"105",104,0.8335,0.0786,0.0879
"106",105,0.8321,0.0751,0.0928
"107",106,0.8327,0.0729,0.0944
"108",107,0.8285,0.0747,0.0968
"109",108,0.8275,0.0736,0.0989
"110",109,0.8224,0.0748,0.1028
"111",110,0.8206,0.0745,0.1049
"112",111,0.8174,0.0746,0.108
"113",112,0.815,0.0734,0.1116
"114",113,0.8127,0.0718,0.1155
"115",114,0.8135,0.0692,0.1173
"116",115,0.8153,0.0681,0.1166
"117",116,0.8135,0.0659,0.1206
"118",117,0.8098,0.0668,0.1234
"119",118,0.7991,0.0659,0.135
"120",119,0.7923,0.0687,0.139
"121",120,0.7847,0.069,0.1463
"122",121,0.7811,0.0725,0.1464
"123",122,0.7769,0.0774,0.1457
"124",123,0.772,0.0784,0.1496
"125",124,0.7676,0.075,0.1574
"126",125,0.761,0.0786,0.1604
"127",126,0.7518,0.0783,0.1699
"128",127,0.7475,0.0759,0.1766
"129",128,0.7424,0.0756,0.182
"130",129,0.7353,0.0781,0.1866
"131",130,0.7321,0.0793,0.1886
"132",131,0.7277,0.0788,0.1935
"133",132,0.7218,0.0822,0.196
"134",133,0.7167,0.0822,0.2011
"135",134,0.712,0.0866,0.2014
"136",135,0.7036,0.0894,0.207
"137",136,0.6978,0.0931,0.2091
"138",137,0.6901,0.0954,0.2145
"139",138,0.6803,0.0982,0.2215
"140",139,0.6748,0.1059,0.2193
"141",140,0.6666,0.1104,0.223
"142",141,0.6562,0.1132,0.2306
"143",142,0.6441,0.1182,0.2377
"144",143,0.6335,0.1232,0.2433
"145",144,0.6292,0.1258,0.245
"146",145,0.6194,0.1278,0.2528
"147",146,0.6127,0.1323,0.255
"148",147,0.608,0.1352,0.2568
"149",148,0.6056,0.1384,0.256
"150",149,0.5972,0.1409,0.2619
"151",150,0.5875,0.147,0.2655
"152",151,0.5778,0.1483,0.2739
"153",152,0.5696,0.1552,0.2752
"154",153,0.5652,0.1573,0.2775
"155",154,0.5557,0.1605,0.2838
"156",155,0.5481,0.1616,0.2903
"157",156,0.5427,0.1644,0.2929
"158",157,0.5321,0.1679,0.3
"159",158,0.5215,0.1742,0.3043
"160",159,0.5136,0.1766,0.3098
"161",160,0.5082,0.1783,0.3135
"162",161,0.5014,0.1783,0.3203
"163",162,0.4958,0.1812,0.323
"164",163,0.487,0.186,0.327
"165",164,0.4776,0.1897,0.3327
"166",165,0.4718,0.1928,0.3354
"167",166,0.4596,0.1962,0.3442
"168",167,0.4559,0.2028,0.3413
"169",168,0.4524,0.2097,0.3379
"170",169,0.4501,0.2105,0.3394
"171",170,0.4446,0.2137,0.3417
"172",171,0.4385,0.2168,0.3447
"173",172,0.4308,0.2224,0.3468
"174",173,0.4247,0.2269,0.3484
"175",174,0.4204,0.2253,0.3543
"176",175,0.4131,0.2283,0.3586
"177",176,0.4105,0.2258,0.3637
"178",177,0.4087,0.2263,0.365
"179",178,0.4031,0.2295,0.3674
"180",179,0.3959,0.2372,0.3669
"181",180,0.3892,0.238,0.3728
"182",181,0.3815,0.2388,0.3797
"183",182,0.3736,0.2426,0.3838
"184",183,0.3647,0.245,0.3903
"185",184,0.3568,0.2527,0.3905
"186",185,0.3495,0.2614,0.3891
"187",186,0.3413,0.2672,0.3915
"188",187,0.3321,0.2755,0.3924
"189",188,0.3182,0.2875,0.3943
"190",189,0.3111,0.2936,0.3953
"191",190,0.3052,0.304,0.3908
"192",191,0.2969,0.3121,0.391
"193",192,0.2874,0.3202,0.3924
"194",193,0.2793,0.3299,0.3908
"195",194,0.2734,0.3344,0.3922
"196",195,0.2681,0.3434,0.3885
"197",196,0.2605,0.3501,0.3894
"198",197,0.2585,0.3581,0.3834
"199",198,0.2467,0.3638,0.3895
"200",199,0.2421,0.3687,0.3892
"201",200,0.2383,0.3818,0.3799
