"","Generation","O","Y","B"
"58",57,0.3808,0.6139,0.0053
"59",58,0.3977,0.5968,0.0055
"60",59,0.4172,0.5777,0.0051
"61",60,0.4414,0.554,0.0046
"62",61,0.4591,0.535,0.0059
"63",62,0.4832,0.5112,0.0056
"64",63,0.5055,0.4889,0.0056
"65",64,0.5321,0.4626,0.0053
"66",65,0.5557,0.4393,0.005
"67",66,0.5685,0.426,0.0055
"68",67,0.5913,0.4028,0.0059
"69",68,0.6089,0.3856,0.0055
"70",69,0.6298,0.3658,0.0044
"71",70,0.6454,0.349,0.0056
"72",71,0.6625,0.3317,0.0058
"73",72,0.6799,0.3143,0.0058
"74",73,0.6994,0.294,0.0066
"75",74,0.7125,0.28,0.0075
"76",75,0.7327,0.2591,0.0082
"77",76,0.7491,0.2414,0.0095
"78",77,0.7611,0.2298,0.0091
"79",78,0.7699,0.2204,0.0097
"80",79,0.7805,0.2097,0.0098
"81",80,0.7942,0.1962,0.0096
"82",81,0.8095,0.1795,0.011
"83",82,0.8168,0.1709,0.0123
"84",83,0.8257,0.1596,0.0147
"85",84,0.8305,0.1539,0.0156
"86",85,0.8381,0.1434,0.0185
"87",86,0.8432,0.1378,0.019
"88",87,0.8488,0.1309,0.0203
"89",88,0.8521,0.1279,0.02
"90",89,0.8606,0.1196,0.0198
"91",90,0.865,0.1139,0.0211
"92",91,0.8689,0.1092,0.0219
"93",92,0.8734,0.1027,0.0239
"94",93,0.8749,0.0983,0.0268
"95",94,0.8774,0.0933,0.0293
"96",95,0.8815,0.0882,0.0303
"97",96,0.881,0.0863,0.0327
"98",97,0.8801,0.085,0.0349
"99",98,0.8883,0.0775,0.0342
"100",99,0.8846,0.0754,0.04
"101",100,0.8817,0.0755,0.0428
"102",101,0.8853,0.0721,0.0426
"103",102,0.8838,0.0692,0.047
"104",103,0.8823,0.0687,0.049
"105",104,0.885,0.0648,0.0502
"106",105,0.8851,0.0654,0.0495
"107",106,0.8865,0.0646,0.0489
"108",107,0.8909,0.059,0.0501
"109",108,0.8926,0.0553,0.0521
"110",109,0.8945,0.0528,0.0527
"111",110,0.8923,0.0527,0.055
"112",111,0.8934,0.0526,0.054
"113",112,0.8924,0.0531,0.0545
"114",113,0.8904,0.0529,0.0567
"115",114,0.8892,0.0499,0.0609
"116",115,0.8874,0.0501,0.0625
"117",116,0.8849,0.0494,0.0657
"118",117,0.878,0.051,0.071
"119",118,0.8752,0.0514,0.0734
"120",119,0.8704,0.0512,0.0784
"121",120,0.8662,0.0515,0.0823
"122",121,0.8606,0.0524,0.087
"123",122,0.8556,0.055,0.0894
"124",123,0.8516,0.056,0.0924
"125",124,0.8452,0.0597,0.0951
"126",125,0.8489,0.0581,0.093
"127",126,0.8446,0.0572,0.0982
"128",127,0.8445,0.0573,0.0982
"129",128,0.8392,0.0598,0.101
"130",129,0.8368,0.0627,0.1005
"131",130,0.8322,0.0665,0.1013
"132",131,0.8303,0.0676,0.1021
"133",132,0.8255,0.068,0.1065
"134",133,0.8233,0.069,0.1077
"135",134,0.8218,0.0679,0.1103
"136",135,0.8212,0.0695,0.1093
"137",136,0.8159,0.0706,0.1135
"138",137,0.811,0.0708,0.1182
"139",138,0.8053,0.0711,0.1236
"140",139,0.7987,0.0701,0.1312
"141",140,0.7897,0.0716,0.1387
"142",141,0.7851,0.072,0.1429
"143",142,0.7769,0.0752,0.1479
"144",143,0.7645,0.0777,0.1578
"145",144,0.7584,0.081,0.1606
"146",145,0.7542,0.0808,0.165
"147",146,0.7513,0.0821,0.1666
"148",147,0.7431,0.0844,0.1725
"149",148,0.742,0.0909,0.1671
"150",149,0.7369,0.092,0.1711
"151",150,0.7322,0.0939,0.1739
"152",151,0.7292,0.0994,0.1714
"153",152,0.7251,0.1024,0.1725
"154",153,0.7175,0.1012,0.1813
"155",154,0.7094,0.1063,0.1843
"156",155,0.7045,0.1089,0.1866
"157",156,0.6995,0.1121,0.1884
"158",157,0.6992,0.1132,0.1876
"159",158,0.6901,0.1165,0.1934
"160",159,0.684,0.1178,0.1982
"161",160,0.676,0.1203,0.2037
"162",161,0.6704,0.1216,0.208
"163",162,0.6636,0.125,0.2114
"164",163,0.6598,0.1267,0.2135
"165",164,0.6544,0.1287,0.2169
"166",165,0.6529,0.1282,0.2189
"167",166,0.6468,0.1306,0.2226
"168",167,0.6398,0.1344,0.2258
"169",168,0.636,0.1345,0.2295
"170",169,0.6346,0.1411,0.2243
"171",170,0.6297,0.1435,0.2268
"172",171,0.6265,0.1438,0.2297
"173",172,0.6236,0.1493,0.2271
"174",173,0.6227,0.1542,0.2231
"175",174,0.6191,0.1571,0.2238
"176",175,0.6119,0.1575,0.2306
"177",176,0.6055,0.1613,0.2332
"178",177,0.6057,0.1635,0.2308
"179",178,0.6009,0.1642,0.2349
"180",179,0.5952,0.1691,0.2357
"181",180,0.593,0.1687,0.2383
"182",181,0.5936,0.1675,0.2389
"183",182,0.5963,0.1669,0.2368
"184",183,0.5928,0.166,0.2412
"185",184,0.5908,0.1649,0.2443
"186",185,0.5853,0.1681,0.2466
"187",186,0.5806,0.1735,0.2459
"188",187,0.5737,0.1768,0.2495
"189",188,0.5737,0.1756,0.2507
"190",189,0.5661,0.1763,0.2576
"191",190,0.5599,0.1799,0.2602
"192",191,0.5572,0.1795,0.2633
"193",192,0.5476,0.1783,0.2741
"194",193,0.54,0.1757,0.2843
"195",194,0.539,0.1764,0.2846
"196",195,0.539,0.1749,0.2861
"197",196,0.5329,0.1769,0.2902
"198",197,0.529,0.1782,0.2928
"199",198,0.5244,0.1755,0.3001
"200",199,0.5145,0.1747,0.3108
"201",200,0.5091,0.1729,0.318
