"","Generation","O","Y","B"
"121",120,0.7712,0.1195,0.1093
"122",121,0.766,0.1194,0.1146
"123",122,0.7656,0.1197,0.1147
"124",123,0.7602,0.1182,0.1216
"125",124,0.756,0.1203,0.1237
"126",125,0.752,0.1244,0.1236
"127",126,0.7489,0.1258,0.1253
"128",127,0.7436,0.1272,0.1292
"129",128,0.7399,0.1299,0.1302
"130",129,0.7364,0.1314,0.1322
"131",130,0.7333,0.1342,0.1325
"132",131,0.7314,0.136,0.1326
"133",132,0.7233,0.1371,0.1396
"134",133,0.7175,0.1399,0.1426
"135",134,0.7125,0.1462,0.1413
"136",135,0.7044,0.1483,0.1473
"137",136,0.7003,0.1442,0.1555
"138",137,0.6969,0.1464,0.1567
"139",138,0.6938,0.1451,0.1611
"140",139,0.6892,0.1445,0.1663
"141",140,0.6903,0.1435,0.1662
"142",141,0.6837,0.1417,0.1746
"143",142,0.6807,0.1396,0.1797
"144",143,0.6762,0.1358,0.188
"145",144,0.6716,0.1352,0.1932
"146",145,0.6695,0.1311,0.1994
"147",146,0.664,0.129,0.207
"148",147,0.6544,0.129,0.2166
"149",148,0.6462,0.1301,0.2237
"150",149,0.6355,0.1346,0.2299
"151",150,0.6237,0.1336,0.2427
"152",151,0.6182,0.1334,0.2484
"153",152,0.6153,0.136,0.2487
"154",153,0.6088,0.1383,0.2529
"155",154,0.6011,0.1404,0.2585
"156",155,0.602,0.1409,0.2571
"157",156,0.5938,0.1426,0.2636
"158",157,0.5864,0.1466,0.267
"159",158,0.5795,0.1489,0.2716
"160",159,0.5724,0.1531,0.2745
"161",160,0.5704,0.1566,0.273
"162",161,0.5606,0.1609,0.2785
"163",162,0.5517,0.1649,0.2834
"164",163,0.5414,0.1712,0.2874
"165",164,0.5327,0.1725,0.2948
"166",165,0.5206,0.179,0.3004
"167",166,0.5074,0.1828,0.3098
"168",167,0.4999,0.189,0.3111
"169",168,0.4863,0.1985,0.3152
"170",169,0.4782,0.2008,0.321
"171",170,0.473,0.2073,0.3197
"172",171,0.4667,0.2164,0.3169
"173",172,0.4636,0.227,0.3094
"174",173,0.459,0.2304,0.3106
"175",174,0.4565,0.2318,0.3117
"176",175,0.4487,0.2379,0.3134
"177",176,0.445,0.2451,0.3099
"178",177,0.4435,0.2491,0.3074
"179",178,0.4366,0.2534,0.31
"180",179,0.4281,0.258,0.3139
"181",180,0.4156,0.2658,0.3186
"182",181,0.4022,0.2769,0.3209
"183",182,0.3941,0.2883,0.3176
"184",183,0.3943,0.2939,0.3118
"185",184,0.3934,0.3019,0.3047
"186",185,0.3884,0.3073,0.3043
"187",186,0.3831,0.3139,0.303
"188",187,0.3778,0.3187,0.3035
"189",188,0.3686,0.3249,0.3065
"190",189,0.3614,0.334,0.3046
"191",190,0.351,0.3397,0.3093
"192",191,0.3421,0.3435,0.3144
"193",192,0.334,0.3513,0.3147
"194",193,0.33,0.359,0.311
"195",194,0.324,0.3696,0.3064
"196",195,0.32,0.3742,0.3058
"197",196,0.3123,0.3786,0.3091
"198",197,0.3058,0.3837,0.3105
"199",198,0.2984,0.3924,0.3092
"200",199,0.2924,0.3975,0.3101
"201",200,0.2897,0.4009,0.3094
