"","Generation","O","Y","B"
"95",94,0.8829,0.0737,0.0434
"96",95,0.8845,0.0685,0.047
"97",96,0.8808,0.067,0.0522
"98",97,0.8796,0.065,0.0554
"99",98,0.8805,0.0645,0.055
"100",99,0.8828,0.0622,0.055
"101",100,0.882,0.0611,0.0569
"102",101,0.8782,0.0585,0.0633
"103",102,0.8766,0.0576,0.0658
"104",103,0.8723,0.0572,0.0705
"105",104,0.8702,0.0564,0.0734
"106",105,0.8738,0.054,0.0722
"107",106,0.8706,0.0519,0.0775
"108",107,0.8699,0.0516,0.0785
"109",108,0.8702,0.0512,0.0786
"110",109,0.8683,0.0501,0.0816
"111",110,0.8637,0.0518,0.0845
"112",111,0.856,0.0544,0.0896
"113",112,0.8529,0.0563,0.0908
"114",113,0.8488,0.058,0.0932
"115",114,0.8459,0.0586,0.0955
"116",115,0.8454,0.061,0.0936
"117",116,0.8461,0.0613,0.0926
"118",117,0.8424,0.0655,0.0921
"119",118,0.8373,0.0685,0.0942
"120",119,0.8344,0.0686,0.097
"121",120,0.8302,0.0688,0.101
"122",121,0.8278,0.0706,0.1016
"123",122,0.8252,0.0737,0.1011
"124",123,0.8268,0.0742,0.099
"125",124,0.8248,0.0755,0.0997
"126",125,0.8243,0.078,0.0977
"127",126,0.821,0.0824,0.0966
"128",127,0.8147,0.0847,0.1006
"129",128,0.8116,0.0859,0.1025
"130",129,0.8124,0.0854,0.1022
"131",130,0.8047,0.0851,0.1102
"132",131,0.8006,0.0847,0.1147
"133",132,0.7992,0.0848,0.116
"134",133,0.7946,0.0859,0.1195
"135",134,0.7929,0.0854,0.1217
"136",135,0.7882,0.0855,0.1263
"137",136,0.7858,0.0872,0.127
"138",137,0.7855,0.088,0.1265
"139",138,0.7859,0.0895,0.1246
"140",139,0.7809,0.092,0.1271
"141",140,0.7758,0.096,0.1282
"142",141,0.7735,0.0957,0.1308
"143",142,0.7667,0.0991,0.1342
"144",143,0.7613,0.1003,0.1384
"145",144,0.7549,0.1017,0.1434
"146",145,0.7521,0.1045,0.1434
"147",146,0.7508,0.105,0.1442
"148",147,0.7467,0.111,0.1423
"149",148,0.7432,0.1146,0.1422
"150",149,0.7371,0.1158,0.1471
"151",150,0.7367,0.115,0.1483
"152",151,0.7344,0.1163,0.1493
"153",152,0.733,0.1171,0.1499
"154",153,0.7301,0.1171,0.1528
"155",154,0.7315,0.1172,0.1513
"156",155,0.7304,0.1122,0.1574
"157",156,0.7301,0.1083,0.1616
"158",157,0.7279,0.1054,0.1667
"159",158,0.7191,0.1041,0.1768
"160",159,0.7148,0.1014,0.1838
"161",160,0.7124,0.0962,0.1914
"162",161,0.7056,0.0949,0.1995
"163",162,0.701,0.0934,0.2056
"164",163,0.695,0.0917,0.2133
"165",164,0.6852,0.0959,0.2189
"166",165,0.6816,0.0948,0.2236
"167",166,0.6772,0.0966,0.2262
"168",167,0.6711,0.0977,0.2312
"169",168,0.666,0.1004,0.2336
"170",169,0.6629,0.1016,0.2355
"171",170,0.6605,0.102,0.2375
"172",171,0.6605,0.1021,0.2374
"173",172,0.6542,0.1038,0.242
"174",173,0.6495,0.1005,0.25
"175",174,0.6455,0.1011,0.2534
"176",175,0.6398,0.1023,0.2579
"177",176,0.6325,0.107,0.2605
"178",177,0.6303,0.1098,0.2599
"179",178,0.6283,0.1118,0.2599
"180",179,0.6283,0.1113,0.2604
"181",180,0.6232,0.1125,0.2643
"182",181,0.6166,0.1117,0.2717
"183",182,0.6101,0.1129,0.277
"184",183,0.6028,0.1148,0.2824
"185",184,0.5977,0.119,0.2833
"186",185,0.5916,0.1259,0.2825
"187",186,0.5864,0.1264,0.2872
"188",187,0.5811,0.1282,0.2907
"189",188,0.5748,0.1287,0.2965
"190",189,0.5674,0.1332,0.2994
"191",190,0.5618,0.1355,0.3027
"192",191,0.5527,0.1379,0.3094
"193",192,0.5499,0.1373,0.3128
"194",193,0.5436,0.139,0.3174
"195",194,0.5415,0.1387,0.3198
"196",195,0.535,0.1429,0.3221
"197",196,0.5306,0.1459,0.3235
"198",197,0.5218,0.1519,0.3263
"199",198,0.5171,0.1504,0.3325
"200",199,0.5096,0.1521,0.3383
"201",200,0.5046,0.1591,0.3363
