"","Generation","O","Y","B"
"61",60,0.4759,0.5082,0.0159
"62",61,0.4902,0.4939,0.0159
"63",62,0.5076,0.478,0.0144
"64",63,0.5214,0.4641,0.0145
"65",64,0.5417,0.443,0.0153
"66",65,0.5587,0.4258,0.0155
"67",66,0.5721,0.4093,0.0186
"68",67,0.5864,0.3938,0.0198
"69",68,0.6087,0.3697,0.0216
"70",69,0.6249,0.3502,0.0249
"71",70,0.6365,0.3365,0.027
"72",71,0.6406,0.3326,0.0268
"73",72,0.6558,0.3189,0.0253
"74",73,0.6745,0.2988,0.0267
"75",74,0.6827,0.2898,0.0275
"76",75,0.6875,0.2823,0.0302
"77",76,0.6985,0.2686,0.0329
"78",77,0.7075,0.2551,0.0374
"79",78,0.7189,0.2426,0.0385
"80",79,0.7312,0.2287,0.0401
"81",80,0.7422,0.2138,0.044
"82",81,0.7515,0.204,0.0445
"83",82,0.7567,0.195,0.0483
"84",83,0.7576,0.1907,0.0517
"85",84,0.762,0.1845,0.0535
"86",85,0.7699,0.1731,0.057
"87",86,0.7694,0.1736,0.057
"88",87,0.7758,0.1661,0.0581
"89",88,0.7837,0.1557,0.0606
"90",89,0.7884,0.1477,0.0639
"91",90,0.7887,0.1452,0.0661
"92",91,0.7845,0.1463,0.0692
"93",92,0.7849,0.1417,0.0734
"94",93,0.7805,0.1384,0.0811
"95",94,0.781,0.1299,0.0891
"96",95,0.7818,0.1259,0.0923
"97",96,0.7819,0.1231,0.095
"98",97,0.7861,0.1185,0.0954
"99",98,0.7901,0.1114,0.0985
"100",99,0.7934,0.1052,0.1014
"101",100,0.7881,0.1087,0.1032
"102",101,0.7825,0.1087,0.1088
"103",102,0.7766,0.1143,0.1091
"104",103,0.7736,0.1147,0.1117
"105",104,0.7652,0.116,0.1188
"106",105,0.7588,0.1162,0.125
"107",106,0.7568,0.1132,0.13
"108",107,0.7508,0.1145,0.1347
"109",108,0.7482,0.1147,0.1371
"110",109,0.7418,0.1154,0.1428
"111",110,0.7342,0.1193,0.1465
"112",111,0.7219,0.1221,0.156
"113",112,0.7212,0.1222,0.1566
"114",113,0.7125,0.1257,0.1618
"115",114,0.7071,0.1241,0.1688
"116",115,0.7022,0.1233,0.1745
"117",116,0.6959,0.1243,0.1798
"118",117,0.6946,0.1213,0.1841
"119",118,0.6857,0.1237,0.1906
"120",119,0.6801,0.1221,0.1978
"121",120,0.6781,0.1204,0.2015
"122",121,0.6677,0.1224,0.2099
"123",122,0.6641,0.1219,0.214
"124",123,0.6551,0.1254,0.2195
"125",124,0.6456,0.1251,0.2293
"126",125,0.6359,0.1284,0.2357
"127",126,0.6275,0.1292,0.2433
"128",127,0.6139,0.1365,0.2496
"129",128,0.6103,0.1372,0.2525
"130",129,0.5948,0.146,0.2592
"131",130,0.5857,0.1497,0.2646
"132",131,0.5746,0.1549,0.2705
"133",132,0.5706,0.1543,0.2751
"134",133,0.5603,0.1605,0.2792
"135",134,0.5476,0.167,0.2854
"136",135,0.5373,0.17,0.2927
"137",136,0.5327,0.1707,0.2966
"138",137,0.5245,0.1741,0.3014
"139",138,0.5164,0.1777,0.3059
"140",139,0.5031,0.1773,0.3196
"141",140,0.4922,0.1829,0.3249
"142",141,0.4826,0.1914,0.326
"143",142,0.4711,0.2023,0.3266
"144",143,0.4648,0.2077,0.3275
"145",144,0.4547,0.2149,0.3304
"146",145,0.448,0.2229,0.3291
"147",146,0.4448,0.233,0.3222
"148",147,0.4364,0.2443,0.3193
"149",148,0.4286,0.251,0.3204
"150",149,0.4223,0.261,0.3167
"151",150,0.4167,0.2688,0.3145
"152",151,0.4072,0.2817,0.3111
"153",152,0.3999,0.2908,0.3093
"154",153,0.3907,0.2968,0.3125
"155",154,0.3815,0.2994,0.3191
"156",155,0.3701,0.308,0.3219
"157",156,0.3652,0.3117,0.3231
"158",157,0.3598,0.3217,0.3185
"159",158,0.3556,0.3342,0.3102
"160",159,0.3469,0.3365,0.3166
"161",160,0.3411,0.3386,0.3203
"162",161,0.334,0.3525,0.3135
"163",162,0.3251,0.3634,0.3115
"164",163,0.3192,0.3697,0.3111
"165",164,0.3073,0.3777,0.315
"166",165,0.3031,0.3845,0.3124
"167",166,0.2985,0.3956,0.3059
"168",167,0.2941,0.401,0.3049
"169",168,0.2906,0.4097,0.2997
"170",169,0.2881,0.419,0.2929
"171",170,0.2864,0.4258,0.2878
"172",171,0.2829,0.4245,0.2926
"173",172,0.2807,0.4273,0.292
"174",173,0.2721,0.4334,0.2945
"175",174,0.266,0.4416,0.2924
"176",175,0.2612,0.4481,0.2907
"177",176,0.257,0.4556,0.2874
"178",177,0.2522,0.4636,0.2842
"179",178,0.2454,0.4744,0.2802
"180",179,0.2408,0.4774,0.2818
"181",180,0.232,0.4887,0.2793
"182",181,0.2237,0.4985,0.2778
"183",182,0.2139,0.5024,0.2837
"184",183,0.2149,0.505,0.2801
"185",184,0.2055,0.5102,0.2843
"186",185,0.2076,0.5106,0.2818
"187",186,0.1985,0.5142,0.2873
"188",187,0.1958,0.5136,0.2906
"189",188,0.1921,0.5116,0.2963
"190",189,0.1863,0.5221,0.2916
"191",190,0.1797,0.5312,0.2891
"192",191,0.1779,0.5313,0.2908
"193",192,0.1684,0.5396,0.292
"194",193,0.164,0.5456,0.2904
"195",194,0.1644,0.5521,0.2835
"196",195,0.16,0.5605,0.2795
"197",196,0.1571,0.5659,0.277
"198",197,0.1554,0.5708,0.2738
"199",198,0.1508,0.5795,0.2697
"200",199,0.1534,0.5891,0.2575
"201",200,0.1561,0.5979,0.246
