"","Generation","O","Y","B"
"80",79,0.7362,0.2222,0.0416
"81",80,0.738,0.2196,0.0424
"82",81,0.7435,0.2114,0.0451
"83",82,0.7489,0.2043,0.0468
"84",83,0.7621,0.1915,0.0464
"85",84,0.7732,0.1767,0.0501
"86",85,0.7778,0.174,0.0482
"87",86,0.7798,0.1695,0.0507
"88",87,0.7737,0.1675,0.0588
"89",88,0.777,0.1593,0.0637
"90",89,0.7809,0.1557,0.0634
"91",90,0.7834,0.1496,0.067
"92",91,0.7816,0.148,0.0704
"93",92,0.7839,0.1403,0.0758
"94",93,0.7815,0.1348,0.0837
"95",94,0.7805,0.131,0.0885
"96",95,0.7733,0.1322,0.0945
"97",96,0.7662,0.1291,0.1047
"98",97,0.7686,0.1254,0.106
"99",98,0.7725,0.1214,0.1061
"100",99,0.7769,0.1154,0.1077
"101",100,0.7756,0.1117,0.1127
"102",101,0.7705,0.1097,0.1198
"103",102,0.7667,0.1063,0.127
"104",103,0.7669,0.1019,0.1312
"105",104,0.7644,0.1049,0.1307
"106",105,0.7594,0.1056,0.135
"107",106,0.7605,0.1023,0.1372
"108",107,0.7502,0.106,0.1438
"109",108,0.7455,0.1081,0.1464
"110",109,0.7481,0.1045,0.1474
"111",110,0.7448,0.101,0.1542
"112",111,0.7416,0.0984,0.16
"113",112,0.7428,0.0965,0.1607
"114",113,0.74,0.0947,0.1653
"115",114,0.7374,0.0929,0.1697
"116",115,0.7347,0.0926,0.1727
"117",116,0.732,0.0894,0.1786
"118",117,0.7276,0.093,0.1794
"119",118,0.7244,0.0925,0.1831
"120",119,0.7188,0.0976,0.1836
"121",120,0.7127,0.0977,0.1896
"122",121,0.7088,0.0995,0.1917
"123",122,0.7068,0.1023,0.1909
"124",123,0.6967,0.107,0.1963
"125",124,0.6911,0.1059,0.203
"126",125,0.6864,0.112,0.2016
"127",126,0.6823,0.1166,0.2011
"128",127,0.6763,0.1138,0.2099
"129",128,0.6723,0.1193,0.2084
"130",129,0.6631,0.1266,0.2103
"131",130,0.6557,0.1324,0.2119
"132",131,0.6542,0.1359,0.2099
"133",132,0.6482,0.1392,0.2126
"134",133,0.6423,0.1429,0.2148
"135",134,0.6377,0.1472,0.2151
"136",135,0.6289,0.1495,0.2216
"137",136,0.6286,0.1526,0.2188
"138",137,0.6237,0.1522,0.2241
"139",138,0.6108,0.1534,0.2358
"140",139,0.602,0.1576,0.2404
"141",140,0.5943,0.1613,0.2444
"142",141,0.5936,0.161,0.2454
"143",142,0.5932,0.1624,0.2444
"144",143,0.591,0.1619,0.2471
"145",144,0.584,0.1636,0.2524
"146",145,0.5789,0.1649,0.2562
"147",146,0.573,0.1698,0.2572
"148",147,0.5615,0.1752,0.2633
"149",148,0.5483,0.1799,0.2718
"150",149,0.5422,0.1852,0.2726
"151",150,0.5345,0.1899,0.2756
"152",151,0.5212,0.1961,0.2827
"153",152,0.516,0.1988,0.2852
"154",153,0.5037,0.2045,0.2918
"155",154,0.4985,0.2055,0.296
"156",155,0.49,0.2082,0.3018
"157",156,0.4821,0.2108,0.3071
"158",157,0.4753,0.2174,0.3073
"159",158,0.4704,0.2209,0.3087
"160",159,0.4621,0.2233,0.3146
"161",160,0.4541,0.2272,0.3187
"162",161,0.4469,0.232,0.3211
"163",162,0.444,0.2363,0.3197
"164",163,0.4422,0.2424,0.3154
"165",164,0.4394,0.2462,0.3144
"166",165,0.432,0.2503,0.3177
"167",166,0.4297,0.2557,0.3146
"168",167,0.426,0.2624,0.3116
"169",168,0.4181,0.2669,0.315
"170",169,0.4146,0.2705,0.3149
"171",170,0.4104,0.2742,0.3154
"172",171,0.4026,0.2765,0.3209
"173",172,0.3997,0.2827,0.3176
"174",173,0.3956,0.2854,0.319
"175",174,0.3948,0.2907,0.3145
"176",175,0.3952,0.2962,0.3086
"177",176,0.3875,0.3051,0.3074
"178",177,0.3817,0.315,0.3033
"179",178,0.3754,0.3276,0.297
"180",179,0.3766,0.3263,0.2971
"181",180,0.3722,0.3353,0.2925
"182",181,0.3663,0.3443,0.2894
"183",182,0.3594,0.3511,0.2895
"184",183,0.3585,0.3554,0.2861
"185",184,0.3564,0.3563,0.2873
"186",185,0.3568,0.3552,0.288
"187",186,0.354,0.3635,0.2825
"188",187,0.3478,0.3738,0.2784
"189",188,0.352,0.3752,0.2728
"190",189,0.3477,0.3776,0.2747
"191",190,0.3427,0.3795,0.2778
"192",191,0.3393,0.3829,0.2778
"193",192,0.3323,0.3858,0.2819
"194",193,0.3343,0.3917,0.274
"195",194,0.3289,0.4006,0.2705
"196",195,0.3283,0.4017,0.27
"197",196,0.3247,0.4067,0.2686
"198",197,0.3203,0.4143,0.2654
"199",198,0.3184,0.4223,0.2593
"200",199,0.316,0.4277,0.2563
"201",200,0.3149,0.4369,0.2482
