"","Generation","strategy","prob","freq_media","freq_sd"
"346",115,"B",0,0.332954,0.0184781357011442
"347",115,"O",0,0.333465,0.0207477508821237
"348",115,"Y",0,0.333581,0.0193820477960322
"349",116,"B",0,0.332661,0.0197259399284446
"350",116,"O",0,0.332588,0.0218563319997855
"351",116,"Y",0,0.334751,0.019307461764768
"352",117,"B",0,0.331702,0.0204450037363112
"353",117,"O",0,0.332991,0.0216239676929993
"354",117,"Y",0,0.335307,0.0188110984594873
"355",118,"B",0,0.331844,0.0210829545779849
"356",118,"O",0,0.333683,0.0207337720649284
"357",118,"Y",0,0.334473,0.0178518473989544
"358",119,"B",0,0.332629,0.0211234528810079
"359",119,"O",0,0.33403,0.0185638102367227
"360",119,"Y",0,0.333341,0.0180204714957543
"361",120,"B",0,0.3317,0.0203456197355657
"362",120,"O",0,0.335333,0.0166370831687419
"363",120,"Y",0,0.332967,0.019053317296471
"364",121,"B",0,0.330373,0.0190160636772645
"365",121,"O",0,0.336621,0.0164086100519936
"366",121,"Y",0,0.333006,0.021152566623166
"367",122,"B",0,0.329097,0.017327262660707
"368",122,"O",0,0.336537,0.0177977563845343
"369",122,"Y",0,0.334366,0.0217965070874239
"370",123,"B",0,0.329368,0.0173268279167471
"371",123,"O",0,0.335146,0.0201504513822666
"372",123,"Y",0,0.335486,0.0218509414077298
"373",124,"B",0,0.330278,0.0180998999941431
"374",124,"O",0,0.333319,0.0222217415377305
"375",124,"Y",0,0.336403,0.0208292551402341
"376",125,"B",0,0.332544,0.0202057763518207
"377",125,"O",0,0.332277,0.0226926003825303
"378",125,"Y",0,0.335179,0.0188458622578651
"379",126,"B",0,0.334327,0.0212029960480622
"380",126,"O",0,0.332164,0.0222698986948479
"381",126,"Y",0,0.333509,0.0180229600759417
"382",127,"B",0,0.335124,0.0212216114354964
"383",127,"O",0,0.332787,0.0209833250535522
"384",127,"Y",0,0.332089,0.0180319743788638
"385",128,"B",0,0.33464,0.0203274109606619
"386",128,"O",0,0.334152,0.0193770429616955
"387",128,"Y",0,0.331208,0.01787629591262
"388",129,"B",0,0.333693,0.0190149449729215
"389",129,"O",0,0.334738,0.0183393146165842
"390",129,"Y",0,0.331569,0.0179495628657276
"391",130,"B",0,0.33154,0.0187529822544134
"392",130,"O",0,0.334445,0.0186899658435301
"393",130,"Y",0,0.334015,0.0187242800026106
"394",131,"B",0,0.330756,0.0180946686718335
"395",131,"O",0,0.333188,0.0195891914126648
"396",131,"Y",0,0.336056,0.0189912224275566
"397",132,"B",0,0.332186,0.0178402281771882
"398",132,"O",0,0.331209,0.0206359845312928
"399",132,"Y",0,0.336605,0.018128432799268
"400",133,"B",0,0.333669,0.0187003683591441
"401",133,"O",0,0.32937,0.0216501918716858
"402",133,"Y",0,0.336961,0.017066683800891
"403",134,"B",0,0.335137,0.0199193558727143
"404",134,"O",0,0.328823,0.0208996054044235
"405",134,"Y",0,0.33604,0.0156320571941511
"406",135,"B",0,0.33554,0.0210402644297244
"407",135,"O",0,0.329997,0.0197364220299794
"408",135,"Y",0,0.334463,0.0143227279651481
"409",136,"B",0,0.335667,0.0207920976393058
"410",136,"O",0,0.331107,0.0181298751994457
"411",136,"Y",0,0.333226,0.0143363324557862
"412",137,"B",0,0.334316,0.0199543100328949
"413",137,"O",0,0.332843,0.0172571768411074
"414",137,"Y",0,0.332841,0.0156778882764255
"415",138,"B",0,0.332441,0.018340863990532
"416",138,"O",0,0.33366,0.0171009480509831
"417",138,"Y",0,0.333899,0.0168399326697951
"418",139,"B",0,0.331819,0.0183509595433486
"419",139,"O",0,0.333142,0.0188458241228312
"420",139,"Y",0,0.335039,0.0181241726805263
"421",140,"B",0,0.33243,0.0174674965104744
"422",140,"O",0,0.332019,0.0200015842554352
"423",140,"Y",0,0.335551,0.0184212958394365
"424",141,"B",0,0.33382,0.0175163300431859
"425",141,"O",0,0.331362,0.0208247705069388
"426",141,"Y",0,0.334818,0.0177790046420098
"427",142,"B",0,0.334983,0.0180976144139151
"428",142,"O",0,0.331119,0.0202682250945871
"429",142,"Y",0,0.333898,0.0163296407699853
"430",143,"B",0,0.335611,0.0189786424086858
"431",143,"O",0,0.33161,0.0187996641921438
"432",143,"Y",0,0.332779,0.0157541034898111
"433",144,"B",0,0.334951,0.0189471220329984
"434",144,"O",0,0.333167,0.0174039996273932
"435",144,"Y",0,0.331882,0.0166315288995135
"436",145,"B",0,0.333896,0.0193712059563162
"437",145,"O",0,0.334423,0.0174923062741275
"438",145,"Y",0,0.331681,0.0170966810826079
"439",146,"B",0,0.331999,0.0196323197505511
"440",146,"O",0,0.335378,0.0175026265272826
"441",146,"Y",0,0.332623,0.0178223605721475
"442",147,"B",0,0.330762,0.0196095924784713
"443",147,"O",0,0.335091,0.0168748758020121
"444",147,"Y",0,0.334147,0.0190358590639622
"445",148,"B",0,0.330292,0.0185161119028807
"446",148,"O",0,0.334422,0.0171294511578654
"447",148,"Y",0,0.335286,0.0197717583508101
"448",149,"B",0,0.331139,0.0172000698553902
"449",149,"O",0,0.332666,0.0179848489545837
"450",149,"Y",0,0.336195,0.0185892679747854
"451",150,"B",0,0.332009,0.0169893495752456
"452",150,"O",0,0.331356,0.0185144569229431
"453",150,"Y",0,0.336635,0.0170442464891775
"454",151,"B",0,0.332959,0.0181225296191779
"455",151,"O",0,0.331257,0.0177080775667804
"456",151,"Y",0,0.335784,0.0159526427942586
"457",152,"B",0,0.334216,0.0196928060494438
"458",152,"O",0,0.330999,0.0172117794700389
"459",152,"Y",0,0.334785,0.0167817443802617
"460",153,"B",0,0.335245,0.0203443009417399
"461",153,"O",0,0.331226,0.0173212464851113
"462",153,"Y",0,0.333529,0.0177736059846327
"463",154,"B",0,0.334961,0.0200359973774477
"464",154,"O",0,0.331816,0.0177507588114942
"465",154,"Y",0,0.333223,0.0186036265336095
"466",155,"B",0,0.333646,0.0187737643072088
"467",155,"O",0,0.333809,0.0173814314889787
"468",155,"Y",0,0.332545,0.0190747989385329
"469",156,"B",0,0.332311,0.0169577960677308
"470",156,"O",0,0.334782,0.0179439552861996
"471",156,"Y",0,0.332907,0.0190991842599086
"472",157,"B",0,0.332279,0.0161818098087596
"473",157,"O",0,0.334433,0.0190119423127951
"474",157,"Y",0,0.333288,0.0177326798694821
"475",158,"B",0,0.331879,0.0162690838678455
"476",158,"O",0,0.333389,0.0189487341065947
"477",158,"Y",0,0.334732,0.0159075096934267
"478",159,"B",0,0.331932,0.0169284643441307
"479",159,"O",0,0.333255,0.0190091810619623
"480",159,"Y",0,0.334813,0.0156232257497702
"481",160,"B",0,0.333453,0.0182319536068747
"482",160,"O",0,0.332931,0.0191049345521628
"483",160,"Y",0,0.333616,0.0164012239011162
"484",161,"B",0,0.334526,0.0195864807013058
"485",161,"O",0,0.33319,0.0193107156100891
"486",161,"Y",0,0.332284,0.016881205376083
"487",162,"B",0,0.334577,0.0200071141640097
"488",162,"O",0,0.333514,0.0188669237588223
"489",162,"Y",0,0.331909,0.0174400392398317
"490",163,"B",0,0.334105,0.0188405718189403
"491",163,"O",0,0.334354,0.0181393674229575
"492",163,"Y",0,0.331541,0.0189398628038934
"493",164,"B",0,0.333377,0.0168060586417728
"494",164,"O",0,0.334518,0.018328012340776
"495",164,"Y",0,0.332105,0.019886472611534
"496",165,"B",0,0.333582,0.0163718986885048
"497",165,"O",0,0.333495,0.0194161568407511
"498",165,"Y",0,0.332923,0.0190361052749874
"499",166,"B",0,0.333335,0.0175074551219897
"500",166,"O",0,0.333256,0.0208252242157525
"501",166,"Y",0,0.333409,0.0180402361459605
"502",167,"B",0,0.333088,0.0178851458032648
"503",167,"O",0,0.33315,0.0196235248432265
"504",167,"Y",0,0.333762,0.0175423803137062
"505",168,"B",0,0.333354,0.0168884481468275
"506",168,"O",0,0.333061,0.0183201654915114
"507",168,"Y",0,0.333585,0.0175178314637377
"508",169,"B",0,0.332971,0.0172534481694928
"509",169,"O",0,0.333023,0.0174817356637773
"510",169,"Y",0,0.334006,0.0170340942722755
"511",170,"B",0,0.333459,0.0184676353263068
"512",170,"O",0,0.332179,0.0172808196062174
"513",170,"Y",0,0.334362,0.0173946745594824
"514",171,"B",0,0.333743,0.0186076135986962
"515",171,"O",0,0.332216,0.0178143383403665
"516",171,"Y",0,0.334041,0.0193118642290174
"517",172,"B",0,0.334372,0.0180397153329239
"518",172,"O",0,0.331796,0.0196054410093657
"519",172,"Y",0,0.333832,0.0214894377626204
"520",173,"B",0,0.334393,0.017585883083837
"521",173,"O",0,0.332044,0.021299041188644
"522",173,"Y",0,0.333563,0.0212691299751304
"523",174,"B",0,0.333395,0.0179432459649188
"524",174,"O",0,0.333294,0.0218635614018329
"525",174,"Y",0,0.333311,0.0186916980166991
"526",175,"B",0,0.332949,0.0200551335779217
"527",175,"O",0,0.334165,0.0216198486011201
"528",175,"Y",0,0.332886,0.0162801361272943
"529",176,"B",0,0.332261,0.020999884054514
"530",176,"O",0,0.334294,0.0202243418691537
"531",176,"Y",0,0.333445,0.0164867646641453
"532",177,"B",0,0.332016,0.0205744998589138
"533",177,"O",0,0.333956,0.0196722042537693
"534",177,"Y",0,0.334028,0.0178027354611304
"535",178,"B",0,0.332519,0.0208801858374407
"536",178,"O",0,0.333079,0.019305033074828
"537",178,"Y",0,0.334402,0.0180930478305337
"538",179,"B",0,0.333387,0.0205070948796762
"539",179,"O",0,0.333162,0.0184712923864098
"540",179,"Y",0,0.333451,0.0186023160011344
"541",180,"B",0,0.333833,0.0197838984372074
"542",180,"O",0,0.332955,0.0189061284222654
"543",180,"Y",0,0.333212,0.0187767171537174
"544",181,"B",0,0.33395,0.0191777359340344
"545",181,"O",0,0.33354,0.020040176817301
"546",181,"Y",0,0.33251,0.0182214409169777
"547",182,"B",0,0.332854,0.0199405247998374
"548",182,"O",0,0.334225,0.0204994967910646
"549",182,"Y",0,0.332921,0.0176659250559038
"550",183,"B",0,0.331881,0.0222074957542891
"551",183,"O",0,0.334284,0.0208490957098669
"552",183,"Y",0,0.333835,0.0183630853627707
"553",184,"B",0,0.331526,0.0226080106478776
"554",184,"O",0,0.333618,0.0204099321236728
"555",184,"Y",0,0.334856,0.019482529443975
"556",185,"B",0,0.332275,0.020891665609022
"557",185,"O",0,0.332134,0.0194277434655087
"558",185,"Y",0,0.335591,0.0192328165205497
"559",186,"B",0,0.333287,0.0192671419412911
"560",186,"O",0,0.331428,0.0193269847465646
"561",186,"Y",0,0.335285,0.0193467997771249
"562",187,"B",0,0.334068,0.0182971205992151
"563",187,"O",0,0.331975,0.0194472109864503
"564",187,"Y",0,0.333957,0.0195884178054587
"565",188,"B",0,0.334685,0.0184423227299808
"566",188,"O",0,0.332575,0.0196968354890533
"567",188,"Y",0,0.33274,0.0195336487718868
"568",189,"B",0,0.334192,0.0196377017314382
"569",189,"O",0,0.33355,0.0200088591489981
"570",189,"Y",0,0.332258,0.0196359759501572
"571",190,"B",0,0.332212,0.020405135420162
"572",190,"O",0,0.334484,0.0207685305841858
"573",190,"Y",0,0.333304,0.0200339808295503
"574",191,"B",0,0.330496,0.0210978332938947
