"","Generation","O","Y","B"
"79",78,0.8199,0.1579,0.0222
"80",79,0.8283,0.147,0.0247
"81",80,0.8365,0.138,0.0255
"82",81,0.8442,0.1268,0.029
"83",82,0.8482,0.1202,0.0316
"84",83,0.8569,0.1124,0.0307
"85",84,0.8601,0.1092,0.0307
"86",85,0.8647,0.1047,0.0306
"87",86,0.8718,0.0971,0.0311
"88",87,0.871,0.0962,0.0328
"89",88,0.8766,0.0913,0.0321
"90",89,0.8849,0.0824,0.0327
"91",90,0.8868,0.0785,0.0347
"92",91,0.8888,0.076,0.0352
"93",92,0.8946,0.0689,0.0365
"94",93,0.8935,0.0683,0.0382
"95",94,0.895,0.0678,0.0372
"96",95,0.8975,0.0625,0.04
"97",96,0.9016,0.0583,0.0401
"98",97,0.9048,0.0541,0.0411
"99",98,0.9003,0.0548,0.0449
"100",99,0.9022,0.0507,0.0471
"101",100,0.904,0.0494,0.0466
"102",101,0.9058,0.0485,0.0457
"103",102,0.9069,0.0458,0.0473
"104",103,0.9044,0.046,0.0496
"105",104,0.9045,0.0452,0.0503
"106",105,0.9028,0.0433,0.0539
"107",106,0.9021,0.043,0.0549
"108",107,0.8989,0.0447,0.0564
"109",108,0.8969,0.0453,0.0578
"110",109,0.8933,0.0449,0.0618
"111",110,0.8922,0.0433,0.0645
"112",111,0.8876,0.0453,0.0671
"113",112,0.8867,0.0465,0.0668
"114",113,0.885,0.0472,0.0678
"115",114,0.8836,0.0475,0.0689
"116",115,0.879,0.0481,0.0729
"117",116,0.8767,0.0489,0.0744
"118",117,0.874,0.0515,0.0745
"119",118,0.8727,0.0531,0.0742
"120",119,0.8669,0.0564,0.0767
"121",120,0.8651,0.0571,0.0778
"122",121,0.859,0.0583,0.0827
"123",122,0.8594,0.0556,0.085
"124",123,0.8598,0.0529,0.0873
"125",124,0.857,0.0535,0.0895
"126",125,0.8504,0.0545,0.0951
"127",126,0.8453,0.0545,0.1002
"128",127,0.845,0.0537,0.1013
"129",128,0.8414,0.0538,0.1048
"130",129,0.8405,0.0531,0.1064
"131",130,0.8366,0.0554,0.108
"132",131,0.8322,0.058,0.1098
"133",132,0.8305,0.0604,0.1091
"134",133,0.8268,0.0604,0.1128
"135",134,0.8256,0.0624,0.112
"136",135,0.8221,0.0622,0.1157
"137",136,0.8168,0.0633,0.1199
"138",137,0.8123,0.0615,0.1262
"139",138,0.8085,0.066,0.1255
"140",139,0.8051,0.0701,0.1248
"141",140,0.8043,0.0701,0.1256
"142",141,0.7979,0.0734,0.1287
"143",142,0.7951,0.0767,0.1282
"144",143,0.7923,0.0791,0.1286
"145",144,0.791,0.0803,0.1287
"146",145,0.7897,0.083,0.1273
"147",146,0.7831,0.0852,0.1317
"148",147,0.7795,0.0865,0.134
"149",148,0.7752,0.089,0.1358
"150",149,0.7713,0.0936,0.1351
"151",150,0.7682,0.0961,0.1357
"152",151,0.7675,0.0946,0.1379
"153",152,0.7638,0.0956,0.1406
"154",153,0.7616,0.0998,0.1386
"155",154,0.7558,0.1053,0.1389
"156",155,0.7514,0.1039,0.1447
"157",156,0.7523,0.1025,0.1452
"158",157,0.7485,0.1051,0.1464
"159",158,0.7423,0.1061,0.1516
"160",159,0.7447,0.1114,0.1439
"161",160,0.7452,0.1139,0.1409
"162",161,0.7429,0.117,0.1401
"163",162,0.7444,0.1172,0.1384
"164",163,0.7441,0.1212,0.1347
"165",164,0.7378,0.1206,0.1416
"166",165,0.7356,0.1232,0.1412
"167",166,0.7326,0.1258,0.1416
"168",167,0.7315,0.1262,0.1423
"169",168,0.7287,0.1266,0.1447
"170",169,0.7266,0.1297,0.1437
"171",170,0.7211,0.1319,0.147
"172",171,0.7203,0.1318,0.1479
"173",172,0.719,0.1352,0.1458
"174",173,0.7117,0.1365,0.1518
"175",174,0.7074,0.1352,0.1574
"176",175,0.7045,0.1389,0.1566
"177",176,0.7006,0.1409,0.1585
"178",177,0.6955,0.1419,0.1626
"179",178,0.6956,0.1432,0.1612
"180",179,0.6999,0.1433,0.1568
"181",180,0.6962,0.1461,0.1577
"182",181,0.6901,0.1483,0.1616
"183",182,0.6951,0.1473,0.1576
"184",183,0.694,0.1456,0.1604
"185",184,0.6879,0.1456,0.1665
"186",185,0.6837,0.1473,0.169
"187",186,0.6789,0.1479,0.1732
"188",187,0.6737,0.1451,0.1812
"189",188,0.6668,0.1452,0.188
"190",189,0.6577,0.1503,0.192
"191",190,0.6518,0.1553,0.1929
"192",191,0.6476,0.1564,0.196
"193",192,0.6426,0.1571,0.2003
"194",193,0.638,0.1561,0.2059
"195",194,0.6311,0.1554,0.2135
"196",195,0.6272,0.1566,0.2162
"197",196,0.6197,0.1585,0.2218
"198",197,0.6152,0.1586,0.2262
"199",198,0.6128,0.1606,0.2266
"200",199,0.6076,0.1601,0.2323
"201",200,0.5993,0.1626,0.2381
