"","Generation","O","Y","B"
"71",70,0.5946,0.3938,0.0116
"72",71,0.6189,0.3682,0.0129
"73",72,0.64,0.3452,0.0148
"74",73,0.6682,0.3165,0.0153
"75",74,0.6828,0.3006,0.0166
"76",75,0.6965,0.2849,0.0186
"77",76,0.7021,0.2788,0.0191
"78",77,0.7109,0.2668,0.0223
"79",78,0.7227,0.2552,0.0221
"80",79,0.7315,0.2463,0.0222
"81",80,0.7438,0.2328,0.0234
"82",81,0.7568,0.2177,0.0255
"83",82,0.7689,0.2039,0.0272
"84",83,0.7745,0.1965,0.029
"85",84,0.7841,0.187,0.0289
"86",85,0.7926,0.1765,0.0309
"87",86,0.8022,0.167,0.0308
"88",87,0.8049,0.1617,0.0334
"89",88,0.809,0.1577,0.0333
"90",89,0.817,0.1476,0.0354
"91",90,0.8224,0.1381,0.0395
"92",91,0.8271,0.1307,0.0422
"93",92,0.8309,0.1255,0.0436
"94",93,0.8363,0.12,0.0437
"95",94,0.8407,0.1178,0.0415
"96",95,0.8472,0.1108,0.042
"97",96,0.8506,0.1082,0.0412
"98",97,0.8469,0.1065,0.0466
"99",98,0.8457,0.1054,0.0489
"100",99,0.8451,0.1046,0.0503
"101",100,0.8471,0.1006,0.0523
"102",101,0.8523,0.0938,0.0539
"103",102,0.8518,0.0926,0.0556
"104",103,0.8463,0.0946,0.0591
"105",104,0.8425,0.0959,0.0616
"106",105,0.8497,0.091,0.0593
"107",106,0.8523,0.0845,0.0632
"108",107,0.8542,0.0834,0.0624
"109",108,0.8526,0.0807,0.0667
"110",109,0.8528,0.0777,0.0695
"111",110,0.8508,0.0759,0.0733
"112",111,0.8511,0.0698,0.0791
"113",112,0.8501,0.0681,0.0818
"114",113,0.8455,0.0681,0.0864
"115",114,0.8427,0.0688,0.0885
"116",115,0.8425,0.0699,0.0876
"117",116,0.8411,0.0717,0.0872
"118",117,0.8333,0.074,0.0927
"119",118,0.8349,0.0733,0.0918
"120",119,0.831,0.0696,0.0994
"121",120,0.8287,0.0687,0.1026
"122",121,0.8248,0.0719,0.1033
"123",122,0.8217,0.0715,0.1068
"124",123,0.82,0.0695,0.1105
"125",124,0.8227,0.0709,0.1064
"126",125,0.8175,0.0735,0.109
"127",126,0.8203,0.0713,0.1084
"128",127,0.8175,0.0723,0.1102
"129",128,0.8121,0.0754,0.1125
"130",129,0.8061,0.0751,0.1188
"131",130,0.8017,0.077,0.1213
"132",131,0.8002,0.0766,0.1232
"133",132,0.7962,0.075,0.1288
"134",133,0.7969,0.0759,0.1272
"135",134,0.797,0.0741,0.1289
"136",135,0.7969,0.074,0.1291
"137",136,0.794,0.0764,0.1296
"138",137,0.7929,0.075,0.1321
"139",138,0.7894,0.0743,0.1363
"140",139,0.7844,0.0764,0.1392
"141",140,0.7825,0.08,0.1375
"142",141,0.7835,0.0804,0.1361
"143",142,0.778,0.0837,0.1383
"144",143,0.7767,0.0812,0.1421
"145",144,0.7736,0.0837,0.1427
"146",145,0.7732,0.0798,0.147
"147",146,0.7659,0.0789,0.1552
"148",147,0.7604,0.083,0.1566
"149",148,0.7546,0.0841,0.1613
"150",149,0.7517,0.0891,0.1592
"151",150,0.7441,0.0887,0.1672
"152",151,0.7409,0.0936,0.1655
"153",152,0.7363,0.096,0.1677
"154",153,0.7336,0.0978,0.1686
"155",154,0.7309,0.0994,0.1697
"156",155,0.7318,0.1011,0.1671
"157",156,0.7237,0.1084,0.1679
"158",157,0.7222,0.1134,0.1644
"159",158,0.7183,0.1168,0.1649
"160",159,0.7165,0.1181,0.1654
"161",160,0.7096,0.1233,0.1671
"162",161,0.7046,0.1224,0.173
"163",162,0.6999,0.1281,0.172
"164",163,0.6943,0.1279,0.1778
"165",164,0.6902,0.127,0.1828
"166",165,0.685,0.1331,0.1819
"167",166,0.6817,0.1348,0.1835
"168",167,0.6736,0.1371,0.1893
"169",168,0.6657,0.1401,0.1942
"170",169,0.6588,0.1425,0.1987
"171",170,0.6534,0.1442,0.2024
"172",171,0.6405,0.1504,0.2091
"173",172,0.6348,0.1534,0.2118
"174",173,0.628,0.156,0.216
"175",174,0.6198,0.1608,0.2194
"176",175,0.618,0.1616,0.2204
"177",176,0.6141,0.162,0.2239
"178",177,0.6082,0.1626,0.2292
"179",178,0.6021,0.1628,0.2351
"180",179,0.5941,0.1654,0.2405
"181",180,0.5895,0.1664,0.2441
"182",181,0.5844,0.1643,0.2513
"183",182,0.5718,0.1715,0.2567
"184",183,0.5679,0.1704,0.2617
"185",184,0.5588,0.1732,0.268
"186",185,0.5567,0.1715,0.2718
"187",186,0.5468,0.1794,0.2738
"188",187,0.5388,0.1857,0.2755
"189",188,0.5312,0.1843,0.2845
"190",189,0.5256,0.1845,0.2899
"191",190,0.5165,0.1907,0.2928
"192",191,0.5055,0.1958,0.2987
"193",192,0.5016,0.2001,0.2983
"194",193,0.4881,0.2077,0.3042
"195",194,0.4777,0.2144,0.3079
"196",195,0.4677,0.2187,0.3136
"197",196,0.4562,0.2269,0.3169
"198",197,0.4484,0.2363,0.3153
"199",198,0.4393,0.2423,0.3184
"200",199,0.4282,0.2429,0.3289
"201",200,0.4203,0.2508,0.3289
