"","Generation","O","Y","B"
"107",106,0.8499,0.0876,0.0625
"108",107,0.8522,0.0835,0.0643
"109",108,0.8532,0.0826,0.0642
"110",109,0.8543,0.0813,0.0644
"111",110,0.8539,0.0816,0.0645
"112",111,0.8538,0.0775,0.0687
"113",112,0.8552,0.0773,0.0675
"114",113,0.8537,0.0777,0.0686
"115",114,0.8539,0.0782,0.0679
"116",115,0.8537,0.0739,0.0724
"117",116,0.8555,0.0722,0.0723
"118",117,0.8571,0.0716,0.0713
"119",118,0.8619,0.0693,0.0688
"120",119,0.8683,0.0635,0.0682
"121",120,0.8666,0.0622,0.0712
"122",121,0.865,0.0612,0.0738
"123",122,0.866,0.0566,0.0774
"124",123,0.865,0.059,0.076
"125",124,0.8622,0.0576,0.0802
"126",125,0.8582,0.0576,0.0842
"127",126,0.8537,0.0548,0.0915
"128",127,0.8526,0.0535,0.0939
"129",128,0.8516,0.0505,0.0979
"130",129,0.8492,0.0492,0.1016
"131",130,0.8434,0.0492,0.1074
"132",131,0.8419,0.0476,0.1105
"133",132,0.8378,0.0496,0.1126
"134",133,0.8361,0.048,0.1159
"135",134,0.8318,0.0495,0.1187
"136",135,0.8298,0.0507,0.1195
"137",136,0.8289,0.0489,0.1222
"138",137,0.8279,0.0465,0.1256
"139",138,0.8206,0.0434,0.136
"140",139,0.8198,0.0436,0.1366
"141",140,0.8205,0.0419,0.1376
"142",141,0.8129,0.0429,0.1442
"143",142,0.8114,0.0419,0.1467
"144",143,0.8103,0.0421,0.1476
"145",144,0.8092,0.0418,0.149
"146",145,0.8105,0.0392,0.1503
"147",146,0.8111,0.0368,0.1521
"148",147,0.8072,0.0356,0.1572
"149",148,0.806,0.0339,0.1601
"150",149,0.8061,0.0325,0.1614
"151",150,0.8005,0.0331,0.1664
"152",151,0.7955,0.0331,0.1714
"153",152,0.7944,0.0328,0.1728
"154",153,0.7921,0.034,0.1739
"155",154,0.7877,0.0345,0.1778
"156",155,0.7832,0.0356,0.1812
"157",156,0.7771,0.0368,0.1861
"158",157,0.7737,0.0367,0.1896
"159",158,0.7653,0.0393,0.1954
"160",159,0.7609,0.0405,0.1986
"161",160,0.7535,0.0443,0.2022
"162",161,0.7499,0.0455,0.2046
"163",162,0.7474,0.0484,0.2042
"164",163,0.7387,0.0514,0.2099
"165",164,0.7371,0.0528,0.2101
"166",165,0.729,0.0559,0.2151
"167",166,0.7235,0.0576,0.2189
"168",167,0.7215,0.0614,0.2171
"169",168,0.7145,0.063,0.2225
"170",169,0.713,0.0659,0.2211
"171",170,0.7055,0.0688,0.2257
"172",171,0.7061,0.0703,0.2236
"173",172,0.7028,0.073,0.2242
"174",173,0.7012,0.0756,0.2232
"175",174,0.6951,0.0793,0.2256
"176",175,0.6868,0.0819,0.2313
"177",176,0.6802,0.0848,0.235
"178",177,0.6748,0.0835,0.2417
"179",178,0.6681,0.0856,0.2463
"180",179,0.6617,0.0851,0.2532
"181",180,0.6591,0.0841,0.2568
"182",181,0.6494,0.0845,0.2661
"183",182,0.6425,0.0857,0.2718
"184",183,0.6362,0.0846,0.2792
"185",184,0.6335,0.0856,0.2809
"186",185,0.6324,0.0863,0.2813
"187",186,0.6278,0.085,0.2872
"188",187,0.6248,0.0855,0.2897
"189",188,0.619,0.0854,0.2956
"190",189,0.6102,0.0848,0.305
"191",190,0.6057,0.0839,0.3104
"192",191,0.6027,0.0842,0.3131
"193",192,0.5991,0.085,0.3159
"194",193,0.594,0.083,0.323
"195",194,0.5862,0.0858,0.328
"196",195,0.5861,0.087,0.3269
"197",196,0.5804,0.0878,0.3318
"198",197,0.5748,0.0894,0.3358
"199",198,0.5665,0.0892,0.3443
"200",199,0.5621,0.0909,0.347
"201",200,0.5565,0.0923,0.3512
