"","Generation","O","Y","B"
"147",146,0.8551,0.022,0.1229
"148",147,0.8526,0.0203,0.1271
"149",148,0.8428,0.02,0.1372
"150",149,0.8363,0.0201,0.1436
"151",150,0.8321,0.0223,0.1456
"152",151,0.8287,0.0216,0.1497
"153",152,0.8213,0.021,0.1577
"154",153,0.8141,0.0216,0.1643
"155",154,0.8094,0.022,0.1686
"156",155,0.8009,0.0224,0.1767
"157",156,0.7922,0.025,0.1828
"158",157,0.7817,0.0264,0.1919
"159",158,0.7724,0.028,0.1996
"160",159,0.7652,0.0294,0.2054
"161",160,0.7618,0.029,0.2092
"162",161,0.7537,0.029,0.2173
"163",162,0.7448,0.0312,0.224
"164",163,0.7375,0.0323,0.2302
"165",164,0.7327,0.0325,0.2348
"166",165,0.7306,0.0336,0.2358
"167",166,0.722,0.0358,0.2422
"168",167,0.7151,0.0393,0.2456
"169",168,0.7093,0.0435,0.2472
"170",169,0.705,0.0461,0.2489
"171",170,0.699,0.0495,0.2515
"172",171,0.6951,0.0493,0.2556
"173",172,0.694,0.0479,0.2581
"174",173,0.6876,0.0492,0.2632
"175",174,0.6835,0.0503,0.2662
"176",175,0.6791,0.0552,0.2657
"177",176,0.6744,0.056,0.2696
"178",177,0.6694,0.0563,0.2743
"179",178,0.6647,0.0584,0.2769
"180",179,0.6586,0.0626,0.2788
"181",180,0.657,0.0668,0.2762
"182",181,0.6516,0.0704,0.278
"183",182,0.6489,0.0732,0.2779
"184",183,0.6393,0.0794,0.2813
"185",184,0.6326,0.0847,0.2827
"186",185,0.628,0.0885,0.2835
"187",186,0.6245,0.0912,0.2843
"188",187,0.6176,0.095,0.2874
"189",188,0.6119,0.1005,0.2876
"190",189,0.6058,0.1029,0.2913
"191",190,0.6012,0.107,0.2918
"192",191,0.5906,0.1089,0.3005
"193",192,0.5836,0.1107,0.3057
"194",193,0.5728,0.1163,0.3109
"195",194,0.5697,0.1213,0.309
"196",195,0.564,0.1271,0.3089
"197",196,0.5596,0.138,0.3024
"198",197,0.5559,0.1416,0.3025
"199",198,0.5511,0.1465,0.3024
"200",199,0.5433,0.1509,0.3058
"201",200,0.5367,0.1561,0.3072
